Probe_Set_ID,Gene_Symbol
4306_i_at,YHL048C-A
4310_at,UTP9
4342_at,YHR182W
4346_at,KOG1
4356_at,MTC6
4360_at,YSP1
4363_at,KEL1
4367_at,MPC2
4378_at,ARP1
4381_at,ECM14
4385_at,SPL2
4388_at,SPS100
4392_at,DSE2
4402_at,CTM1
4406_at,APE4
4410_at,TOM71
4417_at,EPT1
4420_at,ANS1
4424_at,RPF1
4434_at,YHR097C
4438_at,BIG1
4442_at,GRE3
4445_at,CDC12
4449_at,DYS1
4452_at,PCL5
4456_at,PPE1
4459_at,IRE1
4463_at,LRP1
4466_at,STE12
4470_at,SRB2
4474_at,YHR045W
4488_at,VMA22
4491_at,PAN5
4495_at,ECM12
4502_at,DAP2
4505_at,RRM3
4509_at,NEL1
4516_f_at,RPL14B
4520_at,TCD1
4527_at,TDA3
4534_at,MIP6
4538_at,DED81
4541_at,AIM17
4548_at,YLF2
4559_at,LAG1
4566_at,YHL042W
4570_at,CBP2
4573_at,VMR1
4580_at,WSC4
4584_at,RIM4
4630_at,YGR121W-A
4712_at,BGL2
4715_at,ZUO1
4726_at,YGL006W-A
4751_at,PHB2
4769_at,MGA1
4772_at,GCN5
4779_f_at,RPS0A
4786_at,MRPL9
4818_at,SER2
4850_at,CCM1
4851_i_at,RSR1
4854_at,YGR153W
4865_at,COG2
4872_at,YGR127W
4875_at,YGR130C
4890_at,MDR1
4907_at,SPT6
4925_at,NNF2
4939_at,PEF1
4943_at,COX18
4957_at,POP6
4961_at,YGR035C
4968_at,YGR042W
4986_at,SNU71
4989_at,YGR016W
4996_at,MTL1
5003_at,PUF4
5007_at,MPO1
5014_at,CDH1
5021_at,PEX31
5032_at,RPL30
5035_at,CWH41
5050_at,GEP7
5060_at,ALG13
5064_at,DST1
5071_at,MPC1
5096_at,YGL101W
5114_at,SCY1
5121_at,GPG1
5131_at,NSA1
5135_at,RMD9
5138_at,NUT1
5160_at,CWC23
5167_at,HUR1
5185_at,HOS2
5195_at,YGL185C
5199_at,GTS1
5206_at,MDM34
5217_at,SIP2
5224_at,MCM6
5231_at,HAP2
5234_at,"ADE5,7"
5238_at,EMC4
5242_at,VID30
5249_at,NIF3
5259_at,FZF1
5263_at,RMR1
5266_at,BRR6
5270_at,TAD1
5284_at,YFL041W-A
5298_at,YGL262W
5302_at,RMD8
5313_s_at,MOB2
5330_at,RRT5
5348_at,YFR006W
5355_at,IOC3
5359_at,IGD1
5369_at,GNA1
5370_at,MDJ1
5373_at,IES1
5377_at,AUA1
5380_at,SMC1
5384_at,VTC2
5387_at,DEG1
5394_at,TUB2
5398_at,RIM15
5401_at,CAK1
5402_at,CAF16
5405_at,BST1
5416_at,snR14
5433_at,RGD2
5434_at,FMP32
5497_at,BUD25
5529_at,ISC10
5533_at,TOG1
5544_at,SPI1
5547_at,PET122
5554_at,SPT2
5558_at,PAB1
5561_at,CCA1
5562_at,RPH1
5586_at,LSM5
5615_at,AIM10
5618_at,PTC2
5640_at,RGI1
5643_at,RNR1
5650_at,MRX1
5679_at,YAT2
5682_at,GAL83
5697_at,MXR1
5711_at,TIR1
5714_at,HEM14
5715_at,FAA2
5722_at,RPN3
5725_at,YEL020C
5729_f_at,PMP2
5732_at,EDC3
5739_at,MIT1
5743_at,GIM4
5746_at,MNN1
5747_at,YEL043W
5757_at,MTC7
5764_at,SNU13
5778_at,YEL057C
5786_f_at,PAU2 
5789_at,GLY1
5938_at,YDR514C
5946_at,SPS2
5970_at,PLM2
5985_at,RPL27B
5988_at,JIP4
6002_at,PAC11
6013_at,GUK1
6017_at,HEH2
6027_at,ARO80
6031_at,SNX41
6066_at,YDR415C
6109_at,KEI1
6120_at,SWR1
6134_at,PAL1
6162_at,UBX5
6205_at,ZIP1
6209_at,PEX5
6230_at,PEX10
6234_at,CRF1
6251_at,SNU56
6269_at,TCP1
6280_at,CSN9
6283_at,SAS4
6315_at,STB3
6333_at,PEX7
6337_at,SWI5
6351_at,MRPL1
6358_at,INO2
6361_at,SWF1
6365_at,FIN1
6376_at,GIS1
6383_at,STE5
6386_at,ARP10
6390_at,FOB1
6394_at,FMP16
6418_at,VMS1
6447_at,MRH1
6475_at,RAD61
6479_at,YDR018C
6486_at,GPM2
6493_at,NOP1
6497_at,GRX6
6504_at,SIT4
6507_at,FAD1
6514_at,PRM7
6522_at,PRP9
6525_at,MRX9
6529_at,CBS1
6532_at,IDP1
6543_at,PSA1
6550_at,UBX3
6554_at,LUC7
6564_at,MRK1
6568_f_at,RPL31A
6571_at,YDL073W
6578_at,KIN28
6586_at,GET3
6589_at,RPN6
6600_at,RPP1B
6603_at,PCL2
6607_at,YDL124W
6610_at,YDL121C
6614_at,CYK3
6618_at,YDL157C
6625_at,RPC53
6632_at,CCT4
6635_at,RPO21
6639_at,RDI1
6642_at,DLD2
6646_at,DLD1
6650_at,UGA3
6653_at,NRP1
6671_at,ARF1
6678_at,YDL186W
6682_at,LYS20
6685_at,YDL180W
6692_at,RRI1
6696_at,SHR3
6699_at,CWC2
6703_at,HEM3
6706_at,MRPL11
6710_at,AAD4
6714_at,ADY3
6717_at,PHO13
6721_at,OST4
6728_at,WHI4
6746_at,YCR095W-A
6756_at,HTL1
6760_g_at,MIC10
6763_at,STP22
6774_at,PGS1
6785_at,YCR090C
6792_s_at,HMRA1
6795_at,YCR100C
6799_at,ADH7
6813_at,RSA4
6817_at,FUB1
6820_at,SRB8
6827_at,PHO87
6831_at,YCR043C
6834_at,IMG1
6838_at,YCR050C
6842_at,CTR86
6845_at,TAH1
6849_at,CWH43
6852_at,PET18
6863_at,RIM1
6866_at,RPS14A
6870_at,SGF29
6874_at,LDB16
6877_at,RER1
6881_at,MRPL32
6891_at,POL4
6895_at,SRO9
6898_at,LSB5
6902_at,HIS4
6906_at,FRM2
6909_at,LEU2
6913_at,BUD3
6916_at,VAC17
6923_at,SPB1
6927_at,YCL049C
6930_at,EMC1
6970_at,LSR1
7080_at,RGD1
7087_at,SDH8
7115_at,SPO23
7119_at,TRS20
7137_at,MCX1
7140_at,OM14
7144_at,ARC40
7147_at,RPL21A
7151_at,MSI1
7154_at,TAF5
7158_at,COS111
7169_at,MET8
7197_at,APD1
7201_at,CNS1
7204_at,AMN1
7208_at,TOS1
7229_at,YBR138C
7247_at,YSA1
7250_at,RAD16
7257_at,GRS1
7258_at,MRPL36
7275_at,PBY1
7279_at,MMS4
7286_at,YBR063C
7289_at,NRG2
7290_at,TIP1
7293_at,ALG14
7297_at,PFF1
7314_at,ZTA1
7318_at,REG2
7321_at,YBR053C
7325_at,MUM2
7329_at,YBR016W
7332_at,GAL10
7339_at,ETR1
7343_at,RKM3
7353_at,HIR1
7354_at,SLA1
7357_at,UTP20
7361_at,NTH2
7368_i_at,HHT1 
7375_at,PET9
7386_at,HAP3
7389_at,POP8
7393_at,RRN6
7396_at,SCT1
7400_at,SAS3
7403_at,MOH1
7418_at,STU1
7421_at,ILS1
7428_at,PRS4
7432_at,PRX1
7435_at,SKT5
7442_at,YBL055C
7449_at,SCS22
7457_at,CDC27
7460_at,ALG3
7464_at,ATG8
7482_at,SEA4
7485_at,ECM21
7506_at,YPL119C-A
7538_at,PZF1
7542_at,RPC82
7553_at,ARR2
7556_at,COA2
7560_at,YPR145C-A
7563_at,RHO1
7570_at,YPR172W
7574_at,BET2
7578_at,AOS1
7602_at,CUR1
7606_at,ORC4
7613_at,YPR127W
7617_at,NAT3
7620_at,SPN1
7627_at,LOA1
7638_at,YTH1
7642_at,DBF20
7645_at,PIS1
7649_at,YPR117W
7652_at,CLB5
7659_at,MDM36
7666_at,YPR089W
7674_at,YPR098C
7677_at,BRR1
7681_at,JID1
7698_at,GLN1
7706_at,PUF2
7720_at,SMK1
7723_at,TIF6
7727_at,ATP20
7730_at,EAF3
7734_at,YPR027C
7745_at,CHL1
7748_at,AEP3
7752_at,HAT1
7759_at,REC8
7762_at,RPA135
7766_at,SVL3
7770_at,ERG10
7780_at,CTF19
7784_at,YPL014W
7787_at,TAF3
7791_at,OAZ1
7794_at,DIG1
7802_at,MRX11
7805_at,MET31
7809_at,YPL034W
7819_at,MUK1
7823_at,RGL1
7826_at,TIM50
7830_at,GRX5
7834_at,ELP4
7837_at,MGR2
7841_at,SEC62
7851_at,BRO1
7862_at,MRP51
7869_at,CAR1
7880_at,KES1
7887_at,SPP1
7894_at,RPL5
7898_at,HHO1
7901_at,SPC29
7905_at,SET6
7908_at,YPL162C
7912_at,AIM44
7922_at,PPT2
7926_at,POS5
7930_at,MRN1
7940_at,SPT14
7947_at,NIP7
7951_at,TYW1
7958_at,CSM4
7965_at,APL5
7969_at,YPL191C
7979_at,YPL225W
7986_at,SAR1
7990_at,THI6
7994_at,BBP1
7997_at,YAH1
8001_at,GYP5
8004_at,RBD2
8008_at,IQG1
8011_at,YAR1
8015_at,RVB2
8026_at,KAR9
8029_at,DIM1
8036_at,APM1
8079_s_at,YOL155W-A
8104_at,MHF1
8114_i_at,YOR072W-B
8129_at,YOR034C-A
8143_at,YOR389W 
8150_s_at,VPS5
8164_at,YOR365C
8171_at,NDD1
8186_at,YOR342C
8196_at,TFB6
8200_at,CIR2
8232_at,BUD7
8271_at,RRS1
8281_at,GCD1
8292_at,FSF1
8296_at,RIM20
8313_at,SRL1
8324_at,SAS5
8328_at,RFC1
8331_at,RCN2
8345_at,IES4
8381_at,SYC1
8385_at,FYV12
8392_at,PNO1
8395_at,SPP2
8399_at,ATG40
8410_at,DDP1
8434_at,YOR097C
8438_at,RAS1
8445_at,LEU9
8449_at,CEX1
8459_at,BUD21
8466_at,OST3
8470_at,YVC1
8474_at,ECM3
8477_at,RKI1
8488_at,SLD7
8491_at,RPL3
8506_at,EXO1
8513_at,GLO4
8516_at,WHI2
8520_at,STD1
8527_at,TIR2
8538_at,HSP10
8541_at,AHC1
8545_at,STI1
8548_at,YOL014W
8555_at,CSI2
8559_at,PFA4
8562_at,RRP6
8573_at,SMC5
8580_at,MDM38
8591_at,CMK2
8594_at,YOL057W
8598_at,AIM39
8609_at,NTG2
8616_at,ATG19
8626_at,SDH5
8637_at,MAM3
8641_at,TPT1
8648_at,HMI1
8651_at,YPQ1
8662_at,RPL25
8666_at,HRP1
8673_at,PAP2
8676_at,MSB4
8680_at,INO4
8683_at,GRE2
8687_at,PEX11
8690_at,NOP8
8698_at,PFK27
8722_at,YOL159C
8733_at,YNL162W-A
8776_at,YNR064C
8783_at,YNR071C
8804_at,TRM112
8808_at,LYS9
8826_at,SNF12
8829_at,SEC12
8836_at,ABZ1
8868_at,CRZ1
8875_at,ARK1
8879_at,PUB1
8890_at,MRP7
8893_at,SFB2
8897_at,LAP2
8900_at,COG6
8904_at,IDH1
8918_at,RPL16B
8925_at,MTQ1
8929_at,YNL058C
8971_at,INP52
8986_at,EAF7
8993_at,NRK1
9000_at,YNL122C
9010_at,PGA1
9032_at,IPI3
9046_at,SKO1
9049_at,IBD2
9050_at,YNL208W
9057_at,SPS19
9060_at,GCR2
9064_at,YNL195C
9067_at,CHS1
9071_at,KAR1
9078_at,CNM67
9081_at,SSU72
9085_at,MGS1
9089_at,PEX17
9092_at,MRX7
9096_at,TEX1
9099_at,RAD50
9103_at,VPS75
9106_at,SLA2
9110_at,KEX2
9114_at,YNL234W
9117_at,PDR16
9121_at,TOF1
9135_at,ATX1
9138_at,FOL1
9142_at,MON2
9145_at,RIM21
9146_at,MSB3
9149_at,RFC3
9156_at,WSC2
9167_at,PFS2
9170_at,DAL82
9174_at,ZIM17
9177_at,MCK1
9178_at,MRPS18
9185_at,TOS6
9199_at,AAD14
9202_at,MDJ2
9217_at,YMR030W-A
9231_s_at,YMR230W-A
9291_at,ATP18
9295_g_at,YMR122W-A
9306_at,ADE4
9309_at,ADH2
9313_at,FKS3
9320_at,ELP6
9334_at,NGL2
9338_at,ABZ2
9341_at,TDA1
9352_at,ROY1
9355_at,TPS3
9359_at,YMR265C
9362_at,PRP24
9370_at,DSK2
9380_at,YHM2
9384_at,COA6
9387_at,RKR1
9391_at,YMR252C
9394_at,EFR3
9398_at,SKY1
9402_at,ERG8
9412_at,RRP5
9416_at,SPG5
9426_at,CLN1
9430_at,TOM40
9434_at,HFA1
9437_at,YMR210W
9444_at,PAI3
9448_at,YMR178W
9451_at,YMR181C
9455_at,RTP1
9462_at,YIM1
9466_at,YMR155W
9469_at,MRPS8
9473_at,HLJ1
9476_at,MSS11
9480_at,CEP3
9487_at,ERG29
9494_at,SIP5
9498_f_at,RPS16A 
9501_at,TIF34
9508_at,MED11
9512_at,ASC1
9519_at,ADE17
9522_at,PKR1
9526_at,SAS2
9533_at,NPL6
9540_at,ATP25
9544_at,YMR102C
9551_at,MYO5
9558_at,IRC21
9562_at,PDS5
9565_at,SEC14
9569_at,ADH3
9572_at,SEG1
9576_at,MCM1
9579_at,CSM3
9583_at,STB2
9586_at,AAC1
9590_at,SAM37
9594_at,AEP1
9597_at,UBX4
9604_at,YMR027W
9608_at,EIS1
9611_at,ARP9
9615_at,MSN2
9618_at,YET2
9626_at,MVP1
9636_at,BUD22
9643_at,UNG1
9647_at,PSP2
9650_at,TRM9
9654_at,RAD33
9661_at,ERG6
9665_at,GLO1
9668_at,CAT2
9675_at,SRC1
9679_at,NDC1
9682_at,TSA1
9693_at,PIF1
9704_at,SUR7
9707_at,RSE1
9718_at,TDA9
9722_at,BET5
9729_at,DAK1
9732_at,ERV41
9736_at,URA5
9743_at,TSL1
9754_at,RPM2
9757_at,MSC1
9768_at,NAB6
9775_at,CTK3
9778_at,ZDS2
9803_at,COX14
9860_at,YLR456W
9878_at,ATG23
9892_at,ECM7
9903_at,BER1
9906_at,YLR415C
9913_at,DCK1
9917_at,TDA5
9928_at,ATP10
9938_at,SFP1
9946_at,RPS22B
9970_at,YLR346C
9974_at,ORM2
9977_at,BUD8
9978_at,TAL1
9985_at,DCR2
9988_at,BUD6
9992_at,CWC24
9995_at,YLR326W
9999_at,CHS5
10054_at,ATP14
10100_at,SYM1
10137_at,COQ9
10366_i_at,KNS1
10367_r_at,KNS1
10411_f_at,YCR108C 
10448_s_at,YKL033W-A
10467_at,TVP38
10469_at,PXL1
10471_at,SRP40
10480_at,BAS1
10482_at,SIR1
10484_at,NFT1
10488_at,LAS1
10490_at,PAM17
10492_at,GPT2
10494_at,MET1
10496_at,DRE2
10499_at,AIM29
10501_at,ECM4
10503_at,YKR078W
10505_at,MTD1
10509_at,HBS1
10516_at,UIP5
10518_at,PET10
10521_at,FMP46
10525_at,YSR3
10527_at,RHO4
10529_i_at,RPS21A
10536_at,IRS4
10542_at,RPC37
10544_at,BCH2
10546_at,SET3
10548_at,SPO14
10552_at,DID2
10554_at,SPC34
10555_at,SFT1
10559_at,BYE1
10563_at,MET14
10565_at,PAP1
10567_at,ECM9
10569_at,MRPL13
10571_at,RSC4
10576_at,PRY2
10578_at,YKR015C
10581_at,GPX1
10583_at,URA6
10584_at,YKL023W
10586_at,MAK11
10588_at,RAM2
10589_at,SWD2
10593_at,URB1
10595_at,PRP40
10599_at,LAC1
10608_at,YKL044W
10610_at,SPC42
10612_at,NFU1
10614_at,RGT1
10617_at,UGP1
10664_at,YKL075C
10669_at,PRR1
10782_at,snR128
10784_at,snR37
10851_at,YJR149W
10852_at,DAN1
10855_at,PGU1
10867_s_at,BUD4
10874_at,COA3
10875_at,RSF2
10882_at,SGM1
10884_at,TTI2
10887_at,HOM6
10894_at,YJR146W
10899_at,ECM27
10905_at,NNF1
10908_at,YJR115W
10911_at,ILM1
10921_at,EAF6
10928_at,BIR1
10936_at,JJJ3
10942_at,URA8
10946_at,NTA1
10949_at,ARP3
10952_at,RFC2
10956_at,NPA3
10962_at,BNA2
10970_at,URB2
10973_at,VPS55
10979_at,ISY1
10982_at,BFA1
10985_at,YJR056C
10989_at,YJR012C
10996_at,TES1
11002_at,MDE1
11004_at,YJR030C
11007_at,RAV1
11011_at,NOP9
11016_at,CYR1
11019_at,OST1
11024_at,MPP10
11027_at,APL1
11032_at,MET3
11037_at,MAD2
11040_at,YJL027C
11043_at,APS3
11048_at,MPS3
11049_g_at,MPS3
11050_at,MPS3
11055_at,MAD3
11058_at,TIM54
11060_at,TDH1
11064_at,YJL049W
11069_at,GYP6
11075_at,IRC18
11078_at,KAR2
11084_at,JEM1
11091_at,MPM1
11097_at,BNA3
11100_at,IKS1
11151_at,YAK1
11263_f_at,IMD2
11434_g_at,YIR007W
11435_s_at,YIR007W
11436_s_at,YIR007W
2138_at,TEL2
2139_g_at,TEL2
2140_s_at,TEL2
2141_s_at,TEL2
2149_at,CCH1
2150_g_at,CCH1
2151_s_at,CCH1
2152_s_at,CCH1
2153_s_at,CCH1
2154_s_at,CCH1
2155_s_at,CCH1
2156_s_at,CCH1
2164_at,SLH1
2165_g_at,SLH1
2166_s_at,SLH1
2167_s_at,SLH1
2168_s_at,SLH1
2169_s_at,SLH1
2170_s_at,SLH1
2180_s_at,GCN1
2181_s_at,GCN1
2182_s_at,GCN1
2183_s_at,GCN1
2184_s_at,GCN1
2195_at,FLC3
2196_s_at,FLC3
2197_s_at,FLC3
2215_g_at,UTP22
2216_s_at,UTP22
2217_s_at,UTP22
2218_s_at,UTP22
2263_g_at,GCN1
2264_s_at,GCN1
2265_s_at,GCN1
2290_at,SCR1
2588_at,RPA190
2589_g_at,RPA190
2590_s_at,RPA190
2591_s_at,RPA190
2592_s_at,RPA190
2649_at,PTP2
2650_g_at,PTP2
2651_s_at,PTP2
2652_s_at,PTP2
2660_s_at,APC1
2661_s_at,APC1
2662_s_at,APC1
2663_s_at,APC1
2665_at,VAC7
2666_s_at,VAC7
2667_s_at,VAC7
2668_s_at,VAC7
2680_at,PPG1
2681_g_at,PPG1
2682_s_at,PPG1
2744_at,APC1
2745_g_at,APC1
2859_at,TUS1
2860_g_at,TUS1
2861_s_at,TUS1
2862_s_at,TUS1
2863_s_at,TUS1
2923_at,NFT1
2924_g_at,NFT1
2925_s_at,NFT1
2926_s_at,NFT1
2927_s_at,NFT1
2989_at,RHO4
2990_g_at,RHO4
2998_at,SIR1
3008_at,BUD4
3009_g_at,BUD4
3010_s_at,BUD4
3011_s_at,BUD4
3012_s_at,BUD4
3066_at,CYR1
3067_g_at,CYR1
3068_s_at,CYR1
3069_s_at,CYR1
3070_s_at,CYR1
3071_s_at,CYR1
3072_s_at,CYR1
3073_s_at,CYR1
3421_f_at,YDR261W-B
3422_f_at,YBL100W-A 
3423_f_at,HAP1 
3429_f_at,YBL100W-A 
3440_f_at,HAP1 
3444_f_at,HAP1 
3629_f_at,YNR077C
3660_f_at,HAP1 
3664_f_at,YBL100W-A 
3751_f_at,YBL100W-A 
3844_f_at,YBL100W-A 
3945_at,ERV1
3946_at,ERV1
3947_at,YKL033W-A
4045_s_at,RNR3
4059_at,DAL81
4063_at,DAL1
4070_at,LYS1
4072_at,IRC24
4080_at,INP51
4081_at,YIL001W
4084_at,AIM21
4087_at,PAN1
4088_at,YIR007W
4091_at,DSN1
4095_at,YIR014W
4098_at,MET28
4100_at,FLO11
4101_at,YIL024C
4104_at,RPB3
4105_at,HIS6
4107_at,VID28
4110_at,YIL014C-A
4115_at,DOT5
4119_at,URM1
4123_at,BET1
4126_at,PIG2
4127_at,AGE2
4137_at,CAP2
4141_at,SSM4
4142_at,YIL029C
4147_at,HOP1
4148_at,PCI8
4152_at,FIS1
4157_at,YIL060W
4160_at,RGI2
4163_at,YIL054W
4166_at,MMF1
4167_at,PCL7
4173_at,RSM25
4174_at,YIL092W
4179_at,AIM19
4187_at,YIL077C
4192_at,RPI1
4197_at,POR2
4202_at,SEC24
4206_at,SHQ1
4211_at,SGA1
4212_g_at,SGA1
4213_at,FMC1
4218_at,TPM2
4222_at,FLX1
4239_at,YIL163C
4243_at,AIM20
4247_at,IMP2'
4257_at,NDC80
4260_at,AXL2
4278_at,snR32
4311_at,RIX1
4313_at,AIM46
4316_at,YHR202W
4319_at,SKN7
4321_at,BAT1
4322_at,YHR210C
4323_f_at,IMD2
4333_at,YHR173C
4338_at,STB5
4341_at,SVP26
4343_at,GND1
4345_at,PFS1
4347_at,IKI1
4349_at,PTH1
4351_at,CTF8
4355_at,NVJ1
4395_at,YOR192C-C
4588_at,YGR161W-C
4589_g_at,YGR161W-C
4590_at,YGR161W-C
4606_at,snR46
4638_i_at,YGL188C-A
4669_i_at,EFG1
4670_f_at,EFG1
4671_at,EFG1
4683_at,LSO2
4699_at,PKP2
4705_at,RTT102
4713_at,YGR283C
4714_at,ERV29
4724_i_at,CDA2
4727_s_at,ERV1
4729_i_at,ENO1
4732_at,GND2
4733_at,MTM1
4737_at,APL6
4739_at,SAY1
4744_at,HUA1
4747_at,SLH1
4748_at,EFG1
4752_at,NAS6
4753_at,PHO81
4756_at,SPG1
4758_at,KEL2
4759_at,PEX21
4761_at,YAP1802
4764_at,LSC2
4765_at,SDA1
4768_at,SOL4
4770_at,YGR250C
4771_at,NOP19
4774_at,TRX2
4776_at,ZPR1
4777_at,SLI1
4781_at,RSM27
4783_at,CCH1
4788_at,PET54
4791_at,AMA1
4796_at,BNS1
4797_at,HGH1
4798_at,BUB1
4802_i_at,TDH3
4808_at,YPP1
4810_at,ELP2
4814_at,ADE3
4816_at,MVB12
4822_at,CLC1
4829_at,CBP4
4835_at,RNR4
4836_at,TIM13
4842_at,BTN2
4843_at,SKN1
4846_at,ECL1
4847_at,NAT2
4848_at,RPL24B
4853_at,RSR1
4855_at,GTO1
4856_at,CYS4
4862_at,RTS3
4863_at,TIF4631
4867_at,YGR122W
4868_at,PPT1
4871_at,YGR126W
4873_at,UTP8
4874_at,SYF2
4877_at,PHB1
4879_at,CAF130
4883_at,LSB1
4886_at,CBF2
4889_at,TEL2
4892_at,GTF1
4895_at,VMA21
4899_at,CLB6
4908_at,YGR117C
4911_at,PRP38
4916_at,TWF1
4917_at,SLX9
4920_at,MRP13
4922_at,PIL1
4923_at,PDC6
4926_at,UTP22
4928_at,DBF2
4929_at,DRN1
4932_at,TPC1
4934_at,YGR053C
4935_at,YGR054W
4938_at,LST7
4940_at,SPR3
4941_at,ERG25
4944_at,SPT4
4947_at,YGR066C
4948_at,YGR067C
4952_at,ENV11
4960_at,TIM21
4963_at,ACB1
4966_at,KSS1
4967_at,BUD9
4972_at,TAM41
4973_at,TFC4
4976_at,YGR050C
4987_at,MSB2
4991_at,YGR018C
4997_at,THG1
4999_at,YGR026W
5002_at,YGL015C
5013_at,RPN14
5017_at,EFM5
5018_at,EFM5
5022_at,TFG2
5025_at,PNC1
5034_at,SCW11
5039_at,PIB2
5043_at,CKB1
5048_at,PKP2
5055_at,MST27 
5057_at,TYW3
5061_at,RIM8
5062_at,RIM8
5069_at,YGL082W
5079_at,HSF1
5085_at,NPY1
5089_at,PUS2
5102_at,VPS45
5106_at,NBP35
5111_at,MAD1
5125_at,YGL117W
5129_at,SLD3
5134_at,YGL108C
5137_at,PEX14
5142_i_at,RPL9A
5146_at,MRF1
5150_at,FLC3
5158_at,CEG1
5161_at,BUD13
5165_at,SPO74
5169_at,CUP2
5174_at,YIP5
5178_at,ARI1
5184_at,GCN1
5187_at,IME4
5196_at,STR3
5201_at,TOS3
5221_at,YGL204C
5225_at,EMP24
5303_at,YMR31
5305_at,RET2
5311_at,YFR057W
5323_at,ULI1
5334_at,YFR035C
5336_at,RSC8
5340_at,ERJ5
5342_at,IRC6
5362_at,YFR020W
5364_at,ROG3
5399_at,HAC1
5522_at,GRX4
5523_at,TMT1
5525_at,BMH1
5531_at,FMP10
5534_at,PUG1
5535_at,YER186C
5542_at,SPT15
5545_at,UBP3
5546_at,YER152C
5549_at,BEM2
5550_at,YER156C
5556_at,GCG1
5560_at,BCK2
5563_at,ADK2
5564_at,RAD3
5568_at,VFA1
5569_at,SAK1
5572_at,PMD1
5573_at,GLC7
5574_at,GLC7
5578_at,YER137C
5579_at,RTR1
5583_at,DDI1
5587_at,SCC4
5588_at,SSA4
5589_at,RTT105
5598_at,TMN3
5605_at,SCS2
5606_at,YER121W
5609_at,DSE1
5612_at,YER084W
5613_at,YER085C
5617_at,DOT6
5621_at,IES5
5630_at,PRS2
5644_at,TDA2
5649_at,YER076C
5654_at,SER3
5656_at,ACA1
5665_at,PIC2
5667_at,HIS1
5672_at,HMF1
5678_at,PRO3
5681_at,CHO1
5687_at,FIR1
5690_at,EDC2
5693_at,KRE29
5701_at,NOP16
5704_at,YND1
5707_at,TMA20
5710_at,YER010C
5718_at,SPC25
5724_at,URA3
5726_at,MMS21
5730_at,GTT3
5741_at,VAB2
5744_at,WBP1
5766_at,RIP1
5772_at,NPR2
5775_at,SOM1
5779_at,HAT2
5785_at,RML2
5788_at,FRD1
5800_at,SDH6
5807_at,snR13
5814_at,YEL068C
5917_at,PAD1
5924_at,YDR524W-C
5932_at,TFB5
5935_at,SDH7
5936_at,EMI1
5939_at,SLF1
5944_at,URC2
5948_at,AGE1
5952_at,HLR1
5955_at,CAB1
5956_at,KRE28
5959_at,PKH1
5963_at,RSM28
5964_at,VPS3
5968_at,LCD1
5983_at,SDC1
5986_at,TRS31
5992_at,SNM1
5995_at,PHO8
5996_at,CWC21
5999_at,VPS72
6000_at,VPS60
6004_at,SSN2
6010_at,YHP1
6011_at,PPN1
6015_at,NHX1
6020_r_at,MFA1
6021_f_at,MFA1
6023_at,STP1
6024_at,SPP41
6028_at,SIP1
6033_at,RPN9
6034_at,BNA7
6038_at,NPL3
6040_i_at,NPL3
6041_at,GPI17
6044_at,GPI19
6045_at,THI74
6048_at,APT2
6050_at,HPT1
6056_at,MRP20
6059_at,ADE8
6060_at,SIZ1
6064_at,RRP17
6065_at,ERD1
6071_at,RAD30
6074_at,ATP17
6077_at,ARO10
6080_at,RPP2B
6081_at,NKP1
6083_at,MUS81
6087_at,UBA2
6088_at,YDR391C
6095_at,TRP4
6097_at,SPC110
6100_at,EAF1
6102_at,BCP1
6111_at,XRS2
6112_at,DXO1
6115_at,FRQ1
6116_at,PHO92
6119_at,RQC1
6122_at,MRX8
6123_at,MRPS28
6132_at,SVF1
6133_at,MRP1
6136_at,ATP22
6137_at,SBE2
6141_at,TFB1
6142_i_at,SSF2
6143_f_at,SSF2
6146_at,IPK1
6147_at,OMS1
6148_at,HIM1
6149_at,MCM21
6152_at,ASP1
6156_at,UTP4
6161_at,PEX3
6165_at,HRQ1
6166_at,SRP101
6169_at,HDA2
6170_at,MHR1
6173_at,BFR2
6174_at,PRO1
6177_at,RSC3
6185_at,SRB7
6187_at,CIA1
6192_at,GLO2
6193_at,DON1
6197_at,MTH1
6199_at,RNH202
6203_at,GCN2
6206_at,YDR286C
6211_at,TRS23
6214_at,YDR249C
6216_at,PAM1
6219_at,CHL4
6220_at,RMD5
6223_at,HSP78
6224_at,YAP6
6227_at,YDR262W
6228_at,DIN7
6231_at,HEL2
6232_at,GTB1
6240_at,IVY1
6248_at,MRPL7
6249_at,SEC26
6253_at,AMD2
6257_at,VPS64
6263_at,EBS1
6267_at,YDR210W
6268_at,GCD6
6271_at,AHA1
6273_at,ADR1
6281_at,YDR179W-A
6282_at,SCC2
6285_at,PLP1
6288_at,YDR186C
6290_at,CCT6
6293_at,HST4
6297_at,REF2
6304_at,HOM2
6305_at,SAC3
6308_at,NBP2
6309_at,CWC15
6312_at,SEC5
6313_at,TAF10
6316_at,SEC7
6318_at,SUP35
6319_at,ARG82
6322_at,NGG1
6325_at,YCF1
6329_at,RUB1
6331_at,MTQ2
6338_at,EKI1
6343_at,GIR2
6344_at,ENT5
6348_at,PDS1
6349_at,YDR114C
6352_at,TMA64
6353_at,APC4
6356_at,DPB4
6359_at,YDR124W
6363_at,MTC5
6364_at,SAC6
6367_at,YDR132C
6370_at,RLI1
6378_at,GRX3
6379_at,BMH2
6380_at,TVP15
6384_at,SPO71
6385_at,TMS1
