ID_REF,Gene_Symbol,Sigma,Active_threshold,Mean,Independence,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
7298_at,PFF1,0.41048352279590494,1.498961770225216,1.3213871303611113,time_independent,1.101021528,1.080924869,1.026106715,1.152980924,0.8754209279999999,1.185185194,1.16684711,1.161964417,3.1743342880000003,1.684977651,1.189497709,1.172588825,1.246842742,0.935227334,0.922121823,0.95091331,1.175027847,1.072448969,1.243680477,1.491360784,2.053714275,1.499485135,1.123390555,1.516385317,0.923076928,1.075739622,1.012443423,1.158215046,1.014462709,1.204831958,1.177826643,2.9703335760000003,1.793406606,1.438976288,1.214357853,1.383817315
8955_at,APJ1,0.47003551865963217,1.5767275916892118,1.3215624673333335,time_independent,1.052213311,1.262427688,1.06242907,1.868391514,2.015712738,2.186274529,2.3466954230000003,2.112852573,0.479418874,0.985426068,0.686073065,0.8060913679999999,0.8840413690000001,1.228409052,1.387133121,1.767123342,2.104793787,1.7612245080000002,1.715874553,0.482721388,1.750857115,1.122554064,0.7907724979999999,0.950347543,0.739926755,1.06982255,1.660633564,1.755578279,1.924586773,1.872899294,1.68166852,0.479604423,0.998901129,1.06594491,0.751263916,0.76556015
10700_at,PMU1,0.837484179320335,2.3574194627968397,1.3216816541944445,time_independent,1.935300827,0.576878607,0.709421098,0.6647918820000001,0.530864239,0.465141624,0.724810362,0.733542323,3.929782152,2.468610048,1.857305884,2.135025263,1.678530455,0.653409123,0.432279885,0.535388172,0.557413578,0.424489766,0.657229483,2.9838011260000004,2.0914285180000003,1.45623064,1.997853994,1.4518371819999998,1.315018296,0.770414174,0.692307711,0.447261661,0.512396693,0.502100825,0.703622401,4.463535309,1.864835143,1.602362275,1.626895666,1.428423166
11107_at,BCK1,0.12653714311856423,1.3277342130681526,1.3217517966111114,time_independent,1.2803633209999998,1.3884392980000002,1.507377982,0.978627682,1.19640851,1.300653577,1.30769217,1.456635237,1.121065378,1.28139019,1.727169037,1.24060905,1.398392797,1.017045498,1.099322796,1.49429214,1.484949827,1.277550936,1.127401352,1.218142629,2.004571438,1.6148300169999998,1.457081556,1.690168858,1.157509208,1.078106523,1.337104082,1.061866164,1.041322351,1.142857194,1.214050531,1.311495543,1.434065938,1.357283354,1.390293121,1.3869293930000002
3948_s_at,PTK1,0.4597292064335797,1.5627500838922206,1.322115769055556,time_independent,1.119182706,1.664739847,1.424517632,1.325084448,1.940516233,1.825708151,2.044420242,1.584117174,0.7615012529999999,1.019058347,0.83561641,0.7329948540000001,1.645235538,1.594318271,1.60383749,1.832191825,1.566332221,1.439795971,1.5520727630000002,0.936285079,0.5291428570000001,0.681771338,0.937768281,0.546176791,1.921855927,2.739645004,1.069004536,1.324543715,1.458677649,1.466386676,2.12403965,1.208899856,0.939560473,0.78937006,0.641051531,0.770746887
10320_at,UBR2,0.3166523250906015,1.410142761744344,1.3235721389166668,time_independent,1.191827536,0.69826591,1.1532349590000002,1.172103524,1.3759820459999998,1.454248309,1.872155905,2.2748172280000003,0.8268765809999999,1.27578485,1.302511454,1.135025382,1.694604039,0.6465909479999999,1.196388245,1.320776224,1.274247527,1.287755013,1.821031332,2.041036606,0.953142881,1.737384081,1.4109442230000002,1.754716992,1.4920635219999998,0.734911263,0.968325794,0.8296146990000001,1.116735458,1.297268987,1.548847556,1.395550013,1.5131868119999998,1.30905509,1.239635944,1.331950068
6661_at,STE7,0.20350030398040814,1.3494268437025454,1.3251499169444445,time_independent,1.263337135,1.59768784,1.397275805,1.3757030959999998,1.672278404,1.568627477,1.478873134,1.338558078,1.39104116,1.371076345,0.954337895,1.00507617,1.804822087,1.6647727490000002,1.623024821,1.394977212,0.804905236,1.32959187,1.278058648,0.5248379710000001,2.676571369,1.232749701,1.254291892,1.4707051519999998,1.238095284,1.126627207,1.290724039,1.186612606,1.276859522,1.214285731,1.268935204,0.914709449,1.200000048,1.207677126,1.135490417,1.17219913
2537_s_at,SEC16,0.19686762596225305,1.3478602463369194,1.3258243733055557,time_independent,1.469920516,1.306358337,0.952326953,1.791901112,1.718294144,1.4477123019999998,1.587215543,1.670846343,1.369249463,1.354260206,0.894977212,0.6741116640000001,1.678530455,1.1159091,1.581264138,1.753424764,1.065774798,1.171428561,1.080889702,1.14254868,2.167999983,1.184345961,1.782188892,1.213505507,1.5995116230000002,0.547928989,1.865384579,0.690669358,0.946280956,1.146008372,1.593852878,1.744128585,1.0472527740000002,1.217519641,1.05864501,1.097510338
7985_at,PCL8,0.29625153026852075,1.3997629061984624,1.3280548428888888,time_independent,0.916004539,1.964161754,1.648127079,1.767154217,1.265993357,1.4346405269999998,1.372697592,1.250783682,0.497578681,1.195067286,1.453196406,1.208121777,1.546498299,1.752272725,1.773137689,1.479452133,1.746934175,1.52448976,1.366026282,0.656587481,1.014857173,1.343975306,1.05901289,1.009930491,1.181929231,1.4733728169999998,1.645927668,1.724138021,1.396694183,1.361344695,1.442371011,0.402966589,1.7428572180000002,1.332677126,1.197168827,0.6618256570000001
10559_at,BYE1,0.41503129062432237,1.5117735982337217,1.3288190646111109,time_independent,1.3575482369999998,1.7271674869999998,1.341657162,1.8008999819999998,1.578002334,1.868191719,1.837486386,1.356321931,1.504842639,1.141255736,0.769406438,0.64467001,1.096440911,1.905681849,0.923250556,2.050228357,2.93199563,1.5377550130000002,1.5530838969999998,1.0658746959999998,1.517714262,0.8475798370000001,0.5182403329999999,0.960278034,1.14896214,1.507692337,1.930995464,1.352941155,1.534090877,1.398109317,0.800219595,0.8467243309999999,1.3098901509999998,0.817913353,0.575328588,0.7790455820000001
8302_at,DFR1,0.4305808524271193,1.5311809430778984,1.3291487775833333,time_independent,1.246311069,1.149132967,1.4165720940000002,1.5691789390000002,0.903479278,1.443355083,1.46045506,2.060606003,1.136803865,0.603139043,1.015981793,1.288324833,1.113662481,1.00909102,1.334085703,1.383561611,2.239687681,1.57959187,1.5520727630000002,2.562634945,0.631999969,1.030895948,0.918454945,1.202581882,1.134310126,1.577514887,1.6006788019999998,1.416835785,1.4008264540000002,1.372899175,1.502744198,2.636588335,0.576923072,0.832677126,1.173913002,0.771784186
4116_at,EST3,0.4312235551065976,1.5323962971186706,1.329552875638889,time_independent,2.671963692,1.2820808890000002,0.744608402,0.906636655,1.203142524,0.922657907,1.136511326,1.148380399,1.131961346,1.754484415,2.0730595590000003,1.598984718,1.738231897,1.421590924,1.14785552,1.107306004,1.3723522419999998,0.970408142,1.072800756,1.140388727,1.074285746,1.177137017,1.477467775,1.330685258,3.097680092,1.107692361,0.6459276079999999,0.991886497,1.204545379,1.191176534,1.313940763,1.063040733,1.403296709,1.228346467,1.440849304,1.570539236
8473_at,TMA46,0.9533940286811274,2.6915019952987875,1.329613129361111,time_independent,0.827468812,0.575722516,0.670828581,0.8942632079999999,1.002244711,1.042483568,1.144095302,1.7063741680000002,5.386198521,1.482062817,0.978310466,0.7370557790000001,1.089552283,0.502272725,0.740406275,0.961187184,0.8372352120000001,0.945918322,0.970677376,3.450324059,2.558856964,1.112255335,1.184549332,1.7030785080000002,0.506715536,0.749112427,0.5633484129999999,0.667342842,0.6508264539999999,0.8834033609999999,1.110867143,6.028429985,0.549450576,1.18405509,1.231546998,1.237551808
10093_at,CDD1,0.38126384195366714,1.4754180129959165,1.3302552253333335,time_independent,1.137343884,1.128323674,1.26787734,1.281214833,1.462401867,1.13398695,1.15817976,1.6029257769999998,1.853510976,0.859865487,0.687214613,1.21218276,1.258323789,1.4284091,1.27990973,0.587899566,1.513935328,1.003061295,1.296258807,2.87149024,1.620571494,1.15550971,1.671673894,1.510427117,1.124542117,0.998816609,1.160633445,1.251521349,1.126033068,1.176470637,1.351262331,2.906056881,1.08571434,1.11811018,1.333670259,1.273858905
6076_at,RGA2,0.20026480808029298,1.3535713131569305,1.3304049653611114,time_independent,1.633371115,1.6277456280000002,1.2803633209999998,1.278965116,1.4051628109999998,1.069716692,1.014084458,1.261232972,1.020581126,1.51457417,1.199771643,1.051776648,1.47072351,1.628409147,1.688487649,1.519406438,1.421404719,1.865306139,1.354903936,1.007559419,1.093714237,1.208032966,1.13197422,1.224429011,1.377289414,1.288757443,1.416289568,1.990872383,1.684917331,1.507352948,0.816685021,0.941903472,1.60659337,1.198818922,1.038422585,1.054979205
4356_at,MTC6,0.31168778762285737,1.414514814890694,1.3317177593611111,time_independent,0.9001135229999999,1.479768753,1.465380311,1.37232852,1.506172895,1.456426978,1.528710723,1.544409633,1.7857143880000002,1.124439597,1.009132504,0.736040592,0.919632614,1.457954645,1.30474031,1.647260308,1.6867336030000002,1.043877602,1.502527833,1.884449244,1.726857185,1.002059698,0.903433442,1.008937478,1.697191715,1.4402366880000002,1.199095011,1.256592393,1.3760329480000002,1.401260495,1.777167916,2.336217403,0.98901099,0.908464611,0.7927199009999999,0.770746887
10226_at,REX3,0.6813431525848404,1.984875862732376,1.336823514777778,time_independent,1.032917142,0.894797683,0.982973874,1.051743507,1.014590383,1.05010891,1.075839639,1.7586207390000002,1.857142806,0.905829668,0.986301422,1.556345224,1.096440911,0.925000072,1.033859968,0.757990897,0.939799368,1.197959185,1.149646044,4.416846752,1.12914288,1.205973148,1.307939887,1.28401196,1.274725318,0.924260378,1.00339365,1.13488853,1.088842988,1.29831934,1.453347921,4.166872501,1.075824261,1.255905509,1.4681495430000002,1.369294524
10086_at,FAR10,0.09809528814662714,1.340265308503544,1.3374604781666664,time_independent,1.481271267,1.694797754,1.606129408,1.453318357,1.245791316,1.2908496859999998,1.231852531,1.22048068,1.121065378,1.032511234,1.287671328,1.184771538,1.199770451,1.5499999519999998,1.457110643,1.243150711,1.609810472,1.195918322,1.238624811,1.4708422419999998,1.595428586,1.332646608,1.315450668,1.468718886,1.327228308,1.330177546,1.411764741,1.12068975,1.049586773,1.130252123,1.350164652,1.540172935,1.413186908,1.320866108,1.36198175,1.264522791
4080_at,INP51,0.18628743660325323,1.3563825184829672,1.3376387788611113,time_independent,1.6208853719999998,1.427745581,1.17480135,1.33295846,1.598204255,1.251634002,1.618634701,0.898641586,0.763922513,1.506726503,1.94520545,1.159390807,1.287026405,1.343181849,1.113995433,1.49429214,1.455964446,1.359183669,1.244691491,1.257019401,1.212571383,1.080329537,1.715665221,1.3763655419999998,1.891330838,1.119526625,1.204751134,1.237322569,1.4318182469999998,1.343487501,1.245883703,0.936959207,1.437362671,1.257874012,1.380181909,1.429460526
8552_at,RCL1,1.3212476329458451,3.8591085120989836,1.3389864286944444,time_independent,0.291713983,0.328323692,0.406356394,0.55905515,0.43883279,0.6895424720000001,0.921993434,1.878787994,6.711864948,0.963004529,0.6986301540000001,0.810152292,0.37198627,0.502272725,0.480812609,0.614155233,0.505016744,1.202040792,1.053589344,4.819654465,1.793142796,1.060762048,1.4334764480000002,2.042701006,0.212454215,0.32899406600000003,0.3608597220000001,0.7139959929999999,0.698347092,1.14915967,1.122941852,7.849195957,0.40439561,1.525590539,1.785642028,1.474066377
9168_at,PHA2,0.3308116840356042,1.4386147723465725,1.3407195773055554,time_independent,1.3654937740000002,1.072832346,1.28830874,1.129358888,1.085297465,1.235294104,1.63921988,1.373040676,2.5351090430000003,1.489910364,1.5,1.104568481,0.98277843,1.131818175,1.284424424,1.255707741,1.08472693,1.097959161,1.645095944,2.451403856,1.76114285,1.479917526,1.238197446,1.149950385,0.859584868,1.059171557,1.265837193,1.054766774,1.0537190440000002,0.959033668,1.36333704,2.286773682,1.41538465,1.308070779,1.065722942,1.192945957
5598_at,TMN3,0.41598094415857434,1.5252202209990808,1.3411308609166666,time_independent,1.297389388,1.5236994030000002,0.713961422,1.044994354,1.086419821,1.104575157,0.812567651,0.756530881,2.72397089,2.049327374,1.326483965,1.630456924,1.097589016,1.296590924,1.123024821,0.659817338,0.942028999,1.03061223,0.95652169,1.19978404,2.179428577,2.021627188,1.581544995,1.475670457,1.070818067,1.525443792,1.009049773,1.173428059,1.191115737,1.036764741,0.762897968,2.300370693,1.619780183,1.825787425,1.602628827,1.528008223
6087_at,UBA2,0.20579935030948449,1.3666757509785588,1.3415893547777777,time_independent,1.7866060730000002,1.744508505,1.364358664,1.304836869,1.389450192,1.278867126,1.113759518,1.216300964,1.147699833,1.079596519,1.800228357,1.64974618,1.497129798,1.515909076,1.256207705,1.037671328,1.462653279,1.340816259,1.122345805,0.89308852,1.001142859,1.3820803169999998,1.552575111,1.760675311,0.715506732,1.557396531,1.5328054430000002,1.45740366,1.292355299,1.348739505,0.947310686,1.415327549,0.908791184,1.4133858680000002,1.336703658,1.673236489
6929_at,POF1,0.31071347525458537,1.4238155270257224,1.3417471382222226,time_independent,1.503972769,1.095953822,1.090805888,0.877390325,1.172839522,1.186274529,1.279523253,1.632183909,1.099273682,1.265695095,1.376712322,1.348223329,1.38691175,0.8693181870000001,0.979683995,0.96347034,1.163879633,1.369387746,1.328614593,2.420086384,1.290285707,1.265705466,1.181330442,1.5779542919999998,1.815628767,1.634319663,1.167420864,1.3336714509999998,1.16219008,1.190126061,1.706915498,2.555006027,1.119780302,1.272637844,1.223457932,1.396265507
5751_at,CYC7,0.7553655208216112,2.165990845523077,1.3427375574722222,time_independent,1.230419993,2.423121452,1.286038637,1.631046176,1.077441096,1.884531617,1.865655303,1.154649973,0.35593220600000003,0.933856606,0.437214613,0.569543123,0.661308885,2.587500095,1.522573233,0.913242042,1.67558527,2.016326666,1.5237612719999998,0.906047523,1.641142964,0.437693089,0.177038625,0.369414121,0.7814407940000001,3.650887728,1.91855216,2.561866283,2.702479362,2.788865566,1.423710227,0.543881297,0.835164845,0.600393713,0.391304344,0.85892117
9450_at,CTL1,0.5568599531184446,1.7399794604772598,1.34456086825,time_independent,1.558456302,2.642774582,1.896708369,1.498312712,1.1806958909999998,1.310457587,1.196099639,1.059561133,0.94673121,0.741031408,1.086758018,0.921827435,1.106773853,2.625,1.530474067,1.583333373,1.577480555,1.254081607,1.472194076,0.670626342,0.766857088,0.929969132,1.004291773,0.98113215,1.413919449,3.102958679,1.917420864,1.413793087,1.706611514,1.566176534,1.536772847,0.7651421429999999,0.637362659,0.858267665,0.914054573,1.030082941
7909_at,BEM4,0.30204730027457655,1.4206423516165632,1.3448842978333329,time_independent,0.958002269,1.682080865,2.152100086,1.510686278,1.21661067,1.183006525,1.267605543,1.490073204,0.784503698,1.4204036,1.577625513,1.358375669,1.6727899309999998,1.315909147,1.6501127480000002,1.965753436,1.316610932,1.498979449,1.496461034,0.715982735,0.569142818,1.293511748,0.96888417,0.779543221,1.56410265,1.260354996,1.744343877,1.621703863,1.640495896,1.820378184,1.299670696,0.44004941,0.901098907,1.276574731,1.551061511,1.4512447119999998
10590_at,HCS1,0.27244888368490344,1.4042461390774057,1.3477680849166669,time_independent,1.6526675219999998,1.117918968,1.207718492,1.229471326,1.265993357,1.188453197,1.435536265,1.079414845,0.784503698,0.778026938,1.151826501,1.6832487580000002,2.997704029,1.318181872,1.418735862,1.044520617,0.720178366,1.208163261,1.310414553,1.318574548,1.306285739,1.920700312,1.888411999,1.670307875,1.192918181,1.055621266,1.240950227,1.219066978,1.177685976,0.974789977,1.335894585,1.071693301,1.497802258,1.549212575,1.80788672,1.699170113
4338_at,STB5,0.37575313588789017,1.4901109541531516,1.3506441083333334,time_independent,1.589103341,1.595375657,1.405221343,1.45106864,1.928170681,1.651416183,1.828819036,1.485893369,0.579903185,0.875560582,1.509132385,1.090355277,1.244546533,1.355681896,1.673814893,1.780821919,2.193979979,1.686734676,1.868553996,0.784017265,0.576000035,0.988671422,1.466738105,1.01588881,1.738705635,1.843787074,1.083710432,1.5567952390000002,1.54648757,1.424369812,1.446761847,0.634116173,0.8076923490000001,0.817913353,1.005055547,1.092323661
6502_at,MED2,0.19592916264461388,1.3759771466260107,1.3542471958611115,time_independent,1.271282673,1.461271644,1.6640182730000002,1.352080941,1.496071935,1.344226599,1.07042253,0.993730426,1.44430995,1.13340807,1.174657583,1.123857856,1.339839339,1.412500024,1.663656831,1.557077527,1.89074707,1.422448874,1.2194135190000002,1.074514031,1.540571451,1.269824982,1.192060113,1.4011917109999998,1.329670429,1.823668718,1.587104201,1.3965517280000002,1.442148805,1.271008492,1.504939795,1.135970354,1.50109899,1.135826826,0.891809821,1.21991694
10258_at,GIS3,0.34191194290804805,1.461891272770412,1.3545298377222224,time_independent,1.442678809,1.537572265,1.262202024,1.7727785109999998,2.305274963,2.078431368,2.320693254,2.292581081,0.77723968,0.510089695,0.953196347,0.72385788,2.006888866,1.905681849,1.625282168,1.93264842,1.534002304,1.722448945,1.385237575,0.859611213,1.319999933,1.030895948,0.780042887,1.267130136,1.65934062,1.081656814,1.4547512530000002,0.7768762709999999,1.476239562,1.234243751,1.080131769,0.941903472,0.975824237,0.870078743,0.90394336,0.961618185
8376_at,MED4,0.24772307171459618,1.3977825206812518,1.3548135294166666,time_independent,1.843359709,1.153757215,1.291713953,1.031496048,0.958473682,0.977124155,1.16684711,1.114942551,1.958837867,1.947309494,1.770548105,1.457868099,1.397244573,1.205681801,1.04401803,1.456621051,1.304347873,1.153061152,1.20728004,1.061555147,2.125714302,1.567456126,1.357296109,1.673287034,1.474969506,1.790532589,1.170814514,0.936105549,1.085743785,1.18172276,1.156970382,1.35599494,1.5461539030000002,1.325787425,1.326592445,1.196058035
7636_at,COG4,0.2738587827698113,1.4129743558306707,1.3556560476388884,time_independent,0.977298498,1.39653182,2.325766087,1.625421882,1.3793491130000002,1.5555555819999998,1.231852531,1.303030252,0.849878907,1.273542643,1.368721485,1.778680086,1.073478818,1.4011363980000002,1.550789952,1.173516035,1.283166051,1.45714283,1.237613678,1.265658736,0.7154285309999999,1.478887796,1.151287556,1.489573002,0.957265019,0.955029547,1.72624445,1.693711996,1.756198287,1.498949647,1.10208571,1.003708243,1.037362695,1.623031378,1.524772406,1.581950068
6625_at,RPC53,0.9353456799420387,2.665214745641391,1.3558333318055555,time_independent,0.458569825,0.6057803629999999,0.961407483,1.113610864,0.909090936,0.8442265990000001,1.243770242,1.694879889,6.423728466,1.145739913,1.117579937,1.273096442,0.9001148940000001,0.6340909,0.962753952,0.923516035,0.6298773879999999,1.100000024,1.010111213,3.626349688,1.566857219,1.224510789,1.280043006,0.863952339,0.7863247990000001,0.7881656890000001,0.7522624729999999,0.7210953240000001,0.8429751990000001,1.014705896,1.19319427,4.992583275,1.612087965,1.028543353,1.236602545,1.3278007509999998
4199_at,HOS4,0.18992781789988677,1.3759784949782718,1.3561405440277778,time_independent,1.720771909,1.380346775,0.976163447,1.301462293,1.43883276,1.360566497,1.326110482,1.366771221,1.181598067,1.36098659,2.1404109,1.25076139,1.568312407,1.256818175,1.371331811,1.406392694,2.149386883,1.175510168,1.5783619880000002,1.235421181,1.30514276,1.181256413,1.101931334,1.437934518,2.039072037,1.292307615,1.049773812,0.996957481,1.3243801590000002,1.324579835,1.445664167,1.206427574,1.092307687,1.214566946,1.120323539,1.14211607
11222_at,RCY1,0.23147673010730704,1.3924021975696619,1.3570859018611112,time_independent,1.658342838,1.411560655,0.909194112,1.358830214,1.846240282,1.821350694,1.814734459,1.849529862,1.148910403,1.307174921,0.80479455,1.395939112,1.734787822,1.179545522,0.6546275020000001,0.974885881,0.868450403,1.3765305280000002,1.680485249,1.564794779,0.993142843,1.6292481419999998,1.226394892,1.4597815280000002,1.241758227,0.8923076990000001,1.47624433,1.22008121,1.264462829,1.614495754,1.139407277,1.587144494,1.631868124,1.752952814,1.002022147,1.363070369
4258_at,SSL2,0.3171042097744923,1.4440262576863274,1.357107102833333,time_independent,1.480136156,2.041618586,1.223609567,1.4488189219999998,1.820426583,1.186274529,1.124593735,1.078369856,2.441888571,1.6569508309999998,1.584474921,0.991878092,1.039035678,1.888636351,1.301354408,1.288812876,1.615384579,1.163265228,1.322548032,0.862850964,2.158857107,0.998970091,1.0278969999999998,1.197616696,1.639804721,1.717159867,1.130090594,1.494928956,1.3987602,1.215336084,1.197585106,1.021013498,1.282417536,1.129921317,1.00303328,0.681535184
6119_at,RQC1,0.4130228136801016,1.5378583877489311,1.35729097825,time_independent,1.040862679,1.321387291,1.363223553,1.272215962,1.615039229,1.714596868,1.576381326,1.24137938,2.634382725,1.699551702,0.848173559,1.10761416,1.048220515,1.752272725,1.6704288719999998,1.021689534,0.57859534,1.429591894,0.8907987479999999,0.692224622,2.945142984,1.298661113,1.33690989,1.439920545,0.724053741,0.885207176,1.221719503,1.369168401,1.460743666,1.425420165,1.029637814,1.426452398,2.108791113,1.375,1.187057614,1.10995841
4121_at,YIA6,0.36668165555984966,1.4878483602828576,1.3574712459166662,time_independent,2.015891075,1.670520186,1.429057956,1.230596185,1.24242425,1.307189584,1.275189519,0.635318696,0.675544798,1.390134573,2.0947489740000003,1.021319747,2.104477882,1.721590996,1.267494321,1.317351699,1.3734670880000002,0.77448982,1.337714791,0.747300208,1.858285785,1.270854831,1.627682328,1.515392303,2.428571463,1.7337278130000002,1.369909525,0.892494977,1.181818128,1.040966392,1.523600578,0.636588335,1.576923132,1.308070779,0.981799722,1.290456414
10951_at,YAE1,0.4041491182253979,1.529912748248867,1.3596809043055553,time_independent,1.299659491,0.839306295,0.720771849,1.23509562,1.492704868,1.222222209,1.048754096,1.7711598869999998,2.467312336,1.650224209,1.456621051,1.766497374,1.001148105,0.823863685,0.915349841,0.954337895,1.415830612,1.266326547,1.1951465609999998,1.902807713,2.3531427380000003,1.488156557,0.698497832,1.641509533,0.941391945,1.026035428,1.014705896,0.990872204,1.52789247,1.591386557,1.240395188,2.3473422530000003,1.5901099440000002,1.51968503,1.316481233,1.215767503
10698_at,SHE2,0.17640179772350595,1.3757087989100738,1.3597381678333333,time_independent,1.362088561,1.252023101,1.427922845,1.34308219,1.5881032940000002,1.2908496859999998,1.533044338,1.074190259,1.928571463,0.7264574770000001,0.674657524,1.789847732,1.469575286,1.359090924,1.348758459,0.960045636,1.10144937,1.084693909,1.438827038,1.678185701,1.429714203,1.321318269,1.490343332,1.661370516,1.240537286,1.299408317,1.464932203,1.124746561,1.01859498,1.3539916280000002,1.4379802940000002,2.07169342,1.295604467,1.338582635,1.505560994,1.464730144
10162_at,VTA1,0.392336874104711,1.5183783640955646,1.3613710652777777,time_independent,1.928490281,2.002311945,2.303064585,1.5849268440000002,1.534231186,1.143790841,1.72697711,1.303030252,0.560532689,0.8172646159999999,1.044520617,0.951268971,1.390355945,2.304545641,1.961625338,0.784246564,1.046822786,1.095918417,1.4782607559999998,1.735421181,1.046857119,1.148300648,1.110514998,1.131082416,1.551892519,1.934911251,1.648190022,1.325557828,1.067148805,1.25840342,1.88693738,0.82076633,0.8109890820000001,1.150590539,1.25985837,1.159751058
9924_at,STE23,0.4466474056098452,1.5848862714563559,1.3620336966111115,time_independent,2.112372398,1.898265839,0.8751418590000001,0.917885244,0.647587001,1.009803891,1.131094217,1.07314527,1.440678,1.4058296680000002,1.695205569,1.158375621,1.570608616,1.669318199,0.538374722,1.388127923,1.232998848,0.905102015,0.90697664,0.965442777,3.138285637,1.811534405,1.330472112,2.232373476,1.673992753,0.854437828,1.097285151,0.759634912,1.278925657,1.010504246,0.692645431,1.4894931319999998,2.441758156,1.842519641,1.6046510930000002,1.232365131
4398_at,IMP3,1.4664501607878955,4.368003020127772,1.3650606928888886,time_independent,0.374574363,0.250867069,0.426787734,0.301462322,0.618406296,0.749455392,1.005417109,1.765935302,9.288135529,1.280269146,1.047945261,1.142131925,0.392652154,0.345454544,0.41196388,0.412100434,0.6856187579999999,0.590816319,1.5308390859999998,5.433045387000001,1.251428604,0.8970133659999999,1.171673775,0.872889817,0.764346778,0.286390543,0.348416299,0.560851932,0.676652908,0.923319399,1.633370042,7.495673656,1.087912083,0.733267725,1.230535746,1.154564261
9693_at,PIF1,0.31683795172556306,1.4522777201039812,1.3655640284166664,time_independent,1.171396136,0.959537566,1.009080648,1.044994354,1.332211018,1.283224463,1.141928434,1.09508884,1.095641613,1.73318398,1.978310585,1.684263825,1.628013849,1.12954545,1.138826132,1.035388112,1.274247527,1.073469281,1.221435785,1.6565873619999998,1.475428581,2.259526253,1.984978557,1.822244287,0.8656898740000001,1.10414207,1.148190022,0.936105549,1.3553718330000002,1.222689152,1.031833172,1.55871439,1.710988998,1.7224409580000002,1.853387237,1.42219913
8485_at,SGT1,0.15723237598816012,1.3771682393734512,1.365788269361111,time_independent,1.253121495,1.261271596,1.15436995,1.599550009,1.813692689,1.622004271,1.318526506,1.33646822,1.046004891,1.683856606,1.420091391,1.033502579,1.3650976419999998,1.154545426,1.54063201,1.647260308,1.670011163,1.6683672669999998,1.156723976,1.219222426,2.036571264,1.392378926,1.128755331,1.500496626,0.929181933,1.040236712,1.196832657,1.171399593,1.176652908,1.715336204,1.526893616,1.117428899,0.939560473,1.483267665,1.460060477,1.389003992
9150_at,PCL1,1.7296437754499923,5.256802658661113,1.3678120737222221,time_independent,0.718501687,0.513294816,0.282633364,0.163104609,0.014590348,0.110021792,0.185265437,0.23197493,0.251815975,7.179372787,3.08561635,3.0203044410000004,1.021814108,0.49545455,0.233634323,0.17351599,0.108138233,0.06530612,0.139534876,0.188984886,3.038856983,4.72708559,4.172746658,2.901688337,0.8424908520000001,0.5585799220000001,0.184389129,0.0922921,0.06301652599999999,0.064075634,0.109769486,0.093943134,4.754945278,3.449803114,3.619817734,2.384854555
2393_s_at,NUM1,0.19674489157632416,1.3899872753327325,1.3679915675277778,time_independent,1.339387059,1.780346751,1.137343884,1.750281334,2.26262641,1.746187449,1.296857953,0.567398131,0.474576294,0.458520234,0.397260278,1.037563443,1.877152801,1.969318271,1.716704369,1.316210151,0.8350055809999999,1.618367434,1.5348837380000002,1.19654429,1.927999973,1.225540638,1.436695218,1.316782594,1.156288147,0.905325472,1.7941178080000002,1.462474704,1.354338884,1.265756369,1.323819995,1.300370693,2.045055151,1.6564960480000002,1.5763396019999998,1.18775928
10200_at,YLR126C,0.23317567124799363,1.4054705273122337,1.369397918416667,time_independent,1.611804724,1.189595342,0.92735523,1.59730041,1.3883277180000002,1.604575157,1.822318435,2.032392979,0.980629563,1.295964122,1.247716904,0.9005075690000001,1.4982779030000002,0.8602272870000001,1.108352065,1.519406438,1.486064672,1.321428537,1.51061666,1.717062593,1.7588570119999998,1.331616879,1.112660885,1.296921611,1.222222209,0.872189343,1.555429935,0.939148128,1.388429642,1.425420165,1.115257978,2.029666185,1.6142857069999998,1.371062994,1.4398380519999998,1.20539403
10203_at,DIP2,1.4380989644599105,4.278366106178942,1.3702347982222218,time_independent,0.444948941,0.298265874,0.337116927,0.563554525,0.320987672,0.575163364,0.964246988,1.5360502,9.530266762,1.107623458,1.147260308,1.095431447,0.44087261,0.302272737,0.266365677,0.8105022909999999,0.88628763,1.008163333,0.7674418690000001,3.370410442,1.546285748,1.01029861,1.159871221,1.706057668,0.394383401,0.203550309,0.651583731,0.7221095559999999,0.8595041040000001,0.834033668,0.422612518,8.923361778,1.197802186,0.7814960479999999,1.554094911,1.588174224
