Identify_A,Identify_B
uniprotkb:P38264,uniprotkb:P43542
uniprotkb:P43542,uniprotkb:P54837
uniprotkb:P22219,uniprotkb:P43550
uniprotkb:P11076,uniprotkb:P43555
uniprotkb:P43555,uniprotkb:P32798
uniprotkb:P38142,uniprotkb:P43555
uniprotkb:P43555,uniprotkb:P38166
uniprotkb:P38310,uniprotkb:P43555
uniprotkb:P38929,uniprotkb:P43555
uniprotkb:P43555,uniprotkb:P43621
uniprotkb:P46989,uniprotkb:P43555
uniprotkb:P53337,uniprotkb:P43555
uniprotkb:P54837,uniprotkb:P43555
uniprotkb:P43555,uniprotkb:Q04651
uniprotkb:P43555,uniprotkb:Q12016
uniprotkb:P43555,uniprotkb:Q12270
uniprotkb:P25656,uniprotkb:P43556
uniprotkb:P43556,uniprotkb:P43556
uniprotkb:P43556,uniprotkb:Q12057
uniprotkb:P43561,uniprotkb:P38310
uniprotkb:P43574,uniprotkb:P23202
uniprotkb:P21304,uniprotkb:P43586
uniprotkb:P43586,uniprotkb:P39744
uniprotkb:P53874,uniprotkb:P43586
uniprotkb:Q06205,uniprotkb:P43586
uniprotkb:Q08235,uniprotkb:P43586
uniprotkb:P43587,uniprotkb:P36047
uniprotkb:P32660,uniprotkb:P43603
uniprotkb:P32793,uniprotkb:P43603
uniprotkb:P43603,uniprotkb:P43603
uniprotkb:Q08412,uniprotkb:P43603
uniprotkb:P43612,uniprotkb:P38009
uniprotkb:P43613,uniprotkb:P10127
uniprotkb:P43639,uniprotkb:P15790
uniprotkb:P43639,uniprotkb:P19454
uniprotkb:P38930,uniprotkb:P43639
uniprotkb:P46673,uniprotkb:P35729
uniprotkb:P46673,uniprotkb:P40368
uniprotkb:P49687,uniprotkb:P46673
uniprotkb:P46675,uniprotkb:P46675
uniprotkb:P46682,uniprotkb:P46682
uniprotkb:Q08951,uniprotkb:P46682
uniprotkb:P46682,uniprotkb:Q12114
uniprotkb:P46956,uniprotkb:P10614
uniprotkb:P40207,uniprotkb:P46956
uniprotkb:P40540,uniprotkb:P46956
uniprotkb:P46963,uniprotkb:P46962
uniprotkb:P46965,uniprotkb:P10614
uniprotkb:P21825,uniprotkb:P46965
uniprotkb:P38264,uniprotkb:P46965
uniprotkb:P46965,uniprotkb:P39727
uniprotkb:Q04651,uniprotkb:P46965
uniprotkb:Q05359,uniprotkb:P46965
uniprotkb:Q06144,uniprotkb:P46965
uniprotkb:P46989,uniprotkb:P11076
uniprotkb:P32319,uniprotkb:P46989
uniprotkb:P32798,uniprotkb:P46989
uniprotkb:P46989,uniprotkb:P32913
uniprotkb:P46989,uniprotkb:P38310
uniprotkb:P46989,uniprotkb:P38929
uniprotkb:P46989,uniprotkb:P46989
uniprotkb:Q03308,uniprotkb:P46989
uniprotkb:Q03730,uniprotkb:P46989
uniprotkb:P46989,uniprotkb:Q03860
uniprotkb:P46989,uniprotkb:Q08826
uniprotkb:P46989,uniprotkb:Q12016
uniprotkb:Q12116,uniprotkb:P46989
uniprotkb:Q12270,uniprotkb:P46989
uniprotkb:Q2V2P9,uniprotkb:P46989
uniprotkb:Q92331,uniprotkb:P46989
uniprotkb:P47006,uniprotkb:P32495
uniprotkb:P47006,uniprotkb:P47006
uniprotkb:P47006,uniprotkb:P53131
uniprotkb:P47006,uniprotkb:Q03525
uniprotkb:Q6Q547,uniprotkb:P47006
uniprotkb:P54783,uniprotkb:P47031
uniprotkb:P36027,uniprotkb:P47068
uniprotkb:P38328,uniprotkb:P47068
uniprotkb:P47068,uniprotkb:P40518
uniprotkb:P47068,uniprotkb:P40563
uniprotkb:P47068,uniprotkb:P47068
uniprotkb:Q04439,uniprotkb:P47068
uniprotkb:P25655,uniprotkb:P47093
uniprotkb:Q06406,uniprotkb:P47093
uniprotkb:P32610,uniprotkb:P47104
uniprotkb:P47120,uniprotkb:P34244
uniprotkb:P47120,uniprotkb:P50873
uniprotkb:P47122,uniprotkb:P08518
uniprotkb:P47138,uniprotkb:P40487
uniprotkb:P0CX10,uniprotkb:P47146
uniprotkb:P47146,uniprotkb:P53271
uniprotkb:Q3E776,uniprotkb:P47146
uniprotkb:P47146,uniprotkb:Q8TGU5
uniprotkb:P47149,uniprotkb:P06776
uniprotkb:P47154,uniprotkb:P10614
uniprotkb:P47154,uniprotkb:P16603
uniprotkb:P26570,uniprotkb:P47154
uniprotkb:P47154,uniprotkb:P38264
uniprotkb:P47154,uniprotkb:P40540
uniprotkb:P10614,uniprotkb:P47155
uniprotkb:P47155,uniprotkb:P38264
uniprotkb:P47155,uniprotkb:P47155
uniprotkb:Q04201,uniprotkb:P47155
uniprotkb:P47158,uniprotkb:P48564
uniprotkb:P47158,uniprotkb:Q8TGJ2
uniprotkb:P47165,uniprotkb:P47165
uniprotkb:P39968,uniprotkb:P47170
uniprotkb:Q04049,uniprotkb:P48353
uniprotkb:P52553,uniprotkb:P48363
uniprotkb:P48363,uniprotkb:P53900
uniprotkb:P48363,uniprotkb:Q04493
uniprotkb:P48524,uniprotkb:P32445
uniprotkb:P48570,uniprotkb:P48570
uniprotkb:Q12122,uniprotkb:P48570
uniprotkb:P48837,uniprotkb:P14907
uniprotkb:P48837,uniprotkb:P48837
uniprotkb:P48837,uniprotkb:Q02199
uniprotkb:P38875,uniprotkb:P49018
uniprotkb:P39012,uniprotkb:P49018
uniprotkb:P49018,uniprotkb:Q04080
uniprotkb:P25619,uniprotkb:P49573
uniprotkb:P49573,uniprotkb:P49573
uniprotkb:P49687,uniprotkb:P46673
uniprotkb:P49775,uniprotkb:P49775
uniprotkb:P33298,uniprotkb:P50086
uniprotkb:P29366,uniprotkb:P50090
uniprotkb:P38853,uniprotkb:P50090
uniprotkb:P50094,uniprotkb:P38902
uniprotkb:P50094,uniprotkb:P50094
uniprotkb:P50094,uniprotkb:P50095
uniprotkb:P50094,uniprotkb:P50095
uniprotkb:P50095,uniprotkb:P50095
uniprotkb:P50106,uniprotkb:P50106
uniprotkb:P06634,uniprotkb:P50109
uniprotkb:P50273,uniprotkb:Q8TGJ2
uniprotkb:P10823,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P19807
uniprotkb:P50276,uniprotkb:P23585
uniprotkb:P50276,uniprotkb:P26570
uniprotkb:P30605,uniprotkb:P50276
uniprotkb:P32465,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P32487
uniprotkb:P50276,uniprotkb:P33302
uniprotkb:P50276,uniprotkb:P33413
uniprotkb:P35735,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P36027
uniprotkb:P50276,uniprotkb:P38143
uniprotkb:P50276,uniprotkb:P38196
uniprotkb:P38234,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P39719
uniprotkb:P50276,uniprotkb:P40260
uniprotkb:P40474,uniprotkb:P50276
uniprotkb:P40485,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P50276
uniprotkb:P53049,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P53139
uniprotkb:P50276,uniprotkb:P53278
uniprotkb:P53283,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:P53388
uniprotkb:P50276,uniprotkb:P53390
uniprotkb:P50276,uniprotkb:P53832
uniprotkb:P50276,uniprotkb:Q02785
uniprotkb:P50276,uniprotkb:Q03640
uniprotkb:P50276,uniprotkb:Q05812
uniprotkb:P50276,uniprotkb:Q06170
uniprotkb:Q06451,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:Q06689
uniprotkb:P50276,uniprotkb:Q07651
uniprotkb:Q07824,uniprotkb:P50276
uniprotkb:Q08967,uniprotkb:P50276
uniprotkb:Q12256,uniprotkb:P50276
uniprotkb:P50276,uniprotkb:Q12335
uniprotkb:P50276,uniprotkb:Q3E756
uniprotkb:P50278,uniprotkb:P38009
uniprotkb:P50942,uniprotkb:P38328
uniprotkb:P50942,uniprotkb:P43603
uniprotkb:P51862,uniprotkb:P53832
uniprotkb:P51862,uniprotkb:Q07622
uniprotkb:P51979,uniprotkb:P23202
uniprotkb:P39958,uniprotkb:P51996
uniprotkb:P51996,uniprotkb:P54783
uniprotkb:P52490,uniprotkb:P40210
uniprotkb:P52490,uniprotkb:P53152
uniprotkb:P20434,uniprotkb:P52553
uniprotkb:P52553,uniprotkb:P48363
uniprotkb:P52553,uniprotkb:P53900
uniprotkb:P52553,uniprotkb:Q04493
uniprotkb:P52553,uniprotkb:Q8TGU5
uniprotkb:P52893,uniprotkb:Q03370
uniprotkb:Q06263,uniprotkb:P52917
uniprotkb:P53008,uniprotkb:Q6Q5K6
uniprotkb:P40965,uniprotkb:P53038
uniprotkb:P15496,uniprotkb:P53040
uniprotkb:Q04228,uniprotkb:P53044
uniprotkb:P10614,uniprotkb:P53045
uniprotkb:P53045,uniprotkb:P26570
uniprotkb:P53045,uniprotkb:P32353
uniprotkb:P53045,uniprotkb:P32915
uniprotkb:P53045,uniprotkb:P38142
uniprotkb:P38264,uniprotkb:P53045
uniprotkb:P53045,uniprotkb:P38353
uniprotkb:P53045,uniprotkb:P40207
uniprotkb:P53045,uniprotkb:P40350
uniprotkb:P40540,uniprotkb:P53045
uniprotkb:P46956,uniprotkb:P53045
uniprotkb:P53045,uniprotkb:P47155
uniprotkb:P53045,uniprotkb:P54837
uniprotkb:Q04969,uniprotkb:P53045
uniprotkb:Q05359,uniprotkb:P53045
uniprotkb:Q06144,uniprotkb:P53045
uniprotkb:Q12270,uniprotkb:P53045
uniprotkb:P53049,uniprotkb:P10823
uniprotkb:P53049,uniprotkb:P19807
uniprotkb:P53049,uniprotkb:P35735
uniprotkb:P53049,uniprotkb:P36027
uniprotkb:P38234,uniprotkb:P53049
uniprotkb:P53049,uniprotkb:P50276
uniprotkb:P53049,uniprotkb:P53049
uniprotkb:P53049,uniprotkb:Q02785
uniprotkb:P53049,uniprotkb:Q03640
uniprotkb:Q08967,uniprotkb:P53049
uniprotkb:P53049,uniprotkb:Q12256
uniprotkb:Q06156,uniprotkb:P53053
uniprotkb:P40340,uniprotkb:P53068
uniprotkb:P53112,uniprotkb:P33760
uniprotkb:P53112,uniprotkb:P40155
uniprotkb:P53112,uniprotkb:P53112
uniprotkb:Q07418,uniprotkb:P53112
uniprotkb:Q12329,uniprotkb:P53112
uniprotkb:Q12462,uniprotkb:P53112
uniprotkb:P33895,uniprotkb:P53119
uniprotkb:P38996,uniprotkb:P53125
uniprotkb:P53125,uniprotkb:P43593
uniprotkb:Q03049,uniprotkb:P53125
uniprotkb:Q96VH3,uniprotkb:P53125
uniprotkb:P53131,uniprotkb:P07278
uniprotkb:P53131,uniprotkb:P32495
uniprotkb:P53131,uniprotkb:P53131
uniprotkb:Q03525,uniprotkb:P53131
uniprotkb:P53131,uniprotkb:Q6Q547
uniprotkb:P53145,uniprotkb:P38344
uniprotkb:Q02256,uniprotkb:P53145
uniprotkb:P40210,uniprotkb:P53152
uniprotkb:P53152,uniprotkb:P52490
uniprotkb:P53152,uniprotkb:P53751
uniprotkb:P53154,uniprotkb:P38694
uniprotkb:P53166,uniprotkb:Q04049
uniprotkb:P26364,uniprotkb:P53168
uniprotkb:P19807,uniprotkb:P53172
uniprotkb:P53172,uniprotkb:P32465
uniprotkb:P53172,uniprotkb:P32568
uniprotkb:P53172,uniprotkb:P33302
uniprotkb:P33413,uniprotkb:P53172
uniprotkb:P53172,uniprotkb:P33892
uniprotkb:P53172,uniprotkb:P35735
uniprotkb:P36027,uniprotkb:P53172
uniprotkb:P53172,uniprotkb:P38234
uniprotkb:P53172,uniprotkb:P40474
uniprotkb:P50276,uniprotkb:P53172
uniprotkb:P53388,uniprotkb:P53172
uniprotkb:Q02785,uniprotkb:P53172
uniprotkb:P53172,uniprotkb:Q03640
uniprotkb:P53172,uniprotkb:Q06451
uniprotkb:P53172,uniprotkb:Q06689
uniprotkb:Q3E756,uniprotkb:P53172
uniprotkb:P39968,uniprotkb:P53191
uniprotkb:Q02205,uniprotkb:P53191
uniprotkb:P54837,uniprotkb:P53198
uniprotkb:P53198,uniprotkb:Q12450
uniprotkb:P53199,uniprotkb:P54837
uniprotkb:Q05359,uniprotkb:P53199
uniprotkb:Q06144,uniprotkb:P53199
uniprotkb:P53223,uniprotkb:P38242
uniprotkb:P53223,uniprotkb:P53223
uniprotkb:P53235,uniprotkb:P06634
uniprotkb:P53235,uniprotkb:P24276
uniprotkb:P53235,uniprotkb:P25567
uniprotkb:P53235,uniprotkb:P38263
uniprotkb:P53235,uniprotkb:P53235
uniprotkb:P53235,uniprotkb:P53849
uniprotkb:P53241,uniprotkb:P19807
uniprotkb:P53241,uniprotkb:P35735
uniprotkb:P53241,uniprotkb:P36027
uniprotkb:P38234,uniprotkb:P53241
uniprotkb:P53241,uniprotkb:P50276
uniprotkb:P53278,uniprotkb:P53241
uniprotkb:P53241,uniprotkb:Q02785
uniprotkb:P53241,uniprotkb:Q03640
uniprotkb:Q06689,uniprotkb:P53241
uniprotkb:P53241,uniprotkb:Q07651
uniprotkb:P17555,uniprotkb:P53250
uniprotkb:P53250,uniprotkb:P53250
uniprotkb:P25847,uniprotkb:P53257
uniprotkb:P53261,uniprotkb:P21304
uniprotkb:P38779,uniprotkb:P53261
uniprotkb:P39744,uniprotkb:P53261
uniprotkb:P53267,uniprotkb:P53289
uniprotkb:P53276,uniprotkb:P38882
uniprotkb:Q04177,uniprotkb:P53276
uniprotkb:P53276,uniprotkb:Q04305
uniprotkb:P53276,uniprotkb:Q06679
uniprotkb:P53283,uniprotkb:P19807
uniprotkb:P32465,uniprotkb:P53283
uniprotkb:P32568,uniprotkb:P53283
uniprotkb:P53283,uniprotkb:P33302
uniprotkb:P35735,uniprotkb:P53283
uniprotkb:P53283,uniprotkb:P36027
uniprotkb:P53283,uniprotkb:P38234
uniprotkb:P38264,uniprotkb:P53283
uniprotkb:P53283,uniprotkb:P38695
uniprotkb:P53283,uniprotkb:P50276
uniprotkb:P53283,uniprotkb:Q02785
uniprotkb:P53283,uniprotkb:Q03640
uniprotkb:Q06451,uniprotkb:P53283
uniprotkb:Q06689,uniprotkb:P53283
uniprotkb:Q07651,uniprotkb:P53283
uniprotkb:Q07824,uniprotkb:P53283
uniprotkb:P53290,uniprotkb:P53191
uniprotkb:P53290,uniprotkb:Q02205
uniprotkb:P53295,uniprotkb:P33892
uniprotkb:Q03768,uniprotkb:P53295
uniprotkb:P53309,uniprotkb:P25623
uniprotkb:P53309,uniprotkb:P32660
uniprotkb:P53319,uniprotkb:P53319
uniprotkb:P53327,uniprotkb:P36119
uniprotkb:P35844,uniprotkb:P53332
uniprotkb:P32495,uniprotkb:P53335
uniprotkb:P32583,uniprotkb:P53335
uniprotkb:P53335,uniprotkb:P53335
uniprotkb:P53335,uniprotkb:Q03525
uniprotkb:Q6Q547,uniprotkb:P53335
uniprotkb:P10614,uniprotkb:P53337
uniprotkb:P11076,uniprotkb:P53337
uniprotkb:P53337,uniprotkb:P26570
uniprotkb:P32500,uniprotkb:P53337
uniprotkb:P32915,uniprotkb:P53337
uniprotkb:P36076,uniprotkb:P53337
uniprotkb:P38353,uniprotkb:P53337
uniprotkb:P38694,uniprotkb:P53337
uniprotkb:P38819,uniprotkb:P53337
uniprotkb:P40540,uniprotkb:P53337
uniprotkb:P53337,uniprotkb:P40582
uniprotkb:P53337,uniprotkb:P43621
uniprotkb:P53337,uniprotkb:P53337
uniprotkb:P53337,uniprotkb:P54837
uniprotkb:Q04651,uniprotkb:P53337
uniprotkb:P53337,uniprotkb:Q05359
uniprotkb:Q12450,uniprotkb:P53337
uniprotkb:P53337,uniprotkb:Q99287
uniprotkb:P19807,uniprotkb:P53388
uniprotkb:P53388,uniprotkb:P32465
uniprotkb:P53388,uniprotkb:P32487
uniprotkb:P33302,uniprotkb:P53388
uniprotkb:P53388,uniprotkb:P38084
uniprotkb:P50276,uniprotkb:P53388
uniprotkb:P53388,uniprotkb:P53283
uniprotkb:P53388,uniprotkb:P53388
uniprotkb:P53388,uniprotkb:Q02774
uniprotkb:P53388,uniprotkb:Q02785
uniprotkb:P53390,uniprotkb:P10823
uniprotkb:P19807,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:P26570
uniprotkb:P53390,uniprotkb:P33413
uniprotkb:P36027,uniprotkb:P53390
uniprotkb:P38234,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:P38695
uniprotkb:P40260,uniprotkb:P53390
uniprotkb:P50276,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:P53049
uniprotkb:P53390,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:Q02785
uniprotkb:Q03640,uniprotkb:P53390
uniprotkb:Q06689,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:Q07651
uniprotkb:Q07824,uniprotkb:P53390
uniprotkb:P53390,uniprotkb:Q08967
uniprotkb:P53438,uniprotkb:P07278
uniprotkb:P53550,uniprotkb:P25644
uniprotkb:P53550,uniprotkb:P30771
uniprotkb:P35732,uniprotkb:P53550
uniprotkb:P53550,uniprotkb:P39517
uniprotkb:P53550,uniprotkb:P39998
uniprotkb:P40023,uniprotkb:P53550
uniprotkb:P53550,uniprotkb:P40070
uniprotkb:P53550,uniprotkb:P45978
uniprotkb:P53550,uniprotkb:P53550
uniprotkb:P53829,uniprotkb:P53550
uniprotkb:P57743,uniprotkb:P53550
uniprotkb:Q07084,uniprotkb:P53599
uniprotkb:P11076,uniprotkb:P53600
uniprotkb:P32074,uniprotkb:P53600
uniprotkb:P38084,uniprotkb:P53600
uniprotkb:P53600,uniprotkb:P41810
uniprotkb:P41811,uniprotkb:P53600
uniprotkb:P43621,uniprotkb:P53600
uniprotkb:Q12270,uniprotkb:P53600
uniprotkb:P35732,uniprotkb:P53691
uniprotkb:P53691,uniprotkb:P53297
uniprotkb:P53691,uniprotkb:P53316
uniprotkb:P53730,uniprotkb:P16474
uniprotkb:P33204,uniprotkb:P53731
uniprotkb:P53731,uniprotkb:P37370
uniprotkb:P38328,uniprotkb:P53731
uniprotkb:P53731,uniprotkb:Q05933
uniprotkb:P53731,uniprotkb:Q12446
uniprotkb:P32495,uniprotkb:P53734
uniprotkb:P53741,uniprotkb:P06634
uniprotkb:P25567,uniprotkb:P53741
uniprotkb:P53235,uniprotkb:P53741
uniprotkb:P53741,uniprotkb:P53741
uniprotkb:P53849,uniprotkb:P53741
uniprotkb:P53742,uniprotkb:Q12522
uniprotkb:P53819,uniprotkb:P32445
uniprotkb:P38235,uniprotkb:P53819
uniprotkb:P38264,uniprotkb:P53822
uniprotkb:P53829,uniprotkb:P06102
uniprotkb:P25655,uniprotkb:P53829
uniprotkb:P53829,uniprotkb:P34909
uniprotkb:P53829,uniprotkb:P35732
uniprotkb:P53829,uniprotkb:P39008
uniprotkb:P53829,uniprotkb:P40070
uniprotkb:P53829,uniprotkb:P53829
uniprotkb:P53829,uniprotkb:P53935
uniprotkb:P53829,uniprotkb:Q12514
uniprotkb:P53832,uniprotkb:P19807
uniprotkb:P53832,uniprotkb:P36027
uniprotkb:P53832,uniprotkb:P38234
uniprotkb:P53832,uniprotkb:P39719
uniprotkb:P53832,uniprotkb:P50276
uniprotkb:P53139,uniprotkb:P53832
uniprotkb:P53832,uniprotkb:P53832
uniprotkb:P53832,uniprotkb:Q02785
uniprotkb:Q03640,uniprotkb:P53832
uniprotkb:Q07651,uniprotkb:P53832
uniprotkb:Q12335,uniprotkb:P53832
uniprotkb:P35732,uniprotkb:P53834
uniprotkb:P38009,uniprotkb:P53834
uniprotkb:P53839,uniprotkb:P41811
uniprotkb:P53843,uniprotkb:P53843
uniprotkb:P69771,uniprotkb:P53843
uniprotkb:Q06263,uniprotkb:P53843
uniprotkb:P24783,uniprotkb:P53849
uniprotkb:P53849,uniprotkb:P24784
uniprotkb:P53849,uniprotkb:P25567
uniprotkb:P38009,uniprotkb:P53849
uniprotkb:P38998,uniprotkb:P53849
uniprotkb:P53849,uniprotkb:P40070
uniprotkb:P53235,uniprotkb:P53849
uniprotkb:P53849,uniprotkb:P53741
uniprotkb:P53849,uniprotkb:P53849
uniprotkb:P53852,uniprotkb:P53852
uniprotkb:P53872,uniprotkb:P53262
uniprotkb:Q06144,uniprotkb:P53872
uniprotkb:Q07500,uniprotkb:P53873
uniprotkb:P53874,uniprotkb:P53874
uniprotkb:P38996,uniprotkb:P53877
uniprotkb:P40350,uniprotkb:P53877
uniprotkb:P53879,uniprotkb:P38634
uniprotkb:P53890,uniprotkb:P53890
uniprotkb:P0CX10,uniprotkb:P53924
uniprotkb:P38779,uniprotkb:P53927
uniprotkb:P06102,uniprotkb:P53935
uniprotkb:P53935,uniprotkb:P25655
uniprotkb:P53935,uniprotkb:P34909
uniprotkb:P53935,uniprotkb:P39008
uniprotkb:P53935,uniprotkb:P53829
uniprotkb:P53959,uniprotkb:P40094
uniprotkb:P38328,uniprotkb:P53974
uniprotkb:P54113,uniprotkb:P23542
uniprotkb:P32610,uniprotkb:P54113
uniprotkb:P38009,uniprotkb:P54113
uniprotkb:P54113,uniprotkb:P54113
uniprotkb:Q00816,uniprotkb:P54113
uniprotkb:P54781,uniprotkb:P08964
uniprotkb:P54781,uniprotkb:P10614
uniprotkb:P20434,uniprotkb:P54781
uniprotkb:P54781,uniprotkb:P21147
uniprotkb:P54837,uniprotkb:P54781
uniprotkb:Q05359,uniprotkb:P54781
uniprotkb:Q12226,uniprotkb:P54781
uniprotkb:P0C268,uniprotkb:P54783
uniprotkb:P11076,uniprotkb:P54783
uniprotkb:P54783,uniprotkb:P18411
uniprotkb:P54783,uniprotkb:P22289
uniprotkb:P35180,uniprotkb:P54783
uniprotkb:P54783,uniprotkb:P35844
uniprotkb:P38009,uniprotkb:P54783
uniprotkb:P38295,uniprotkb:P54783
uniprotkb:P38756,uniprotkb:P54783
uniprotkb:P54783,uniprotkb:P40582
uniprotkb:P54783,uniprotkb:P43497
uniprotkb:P54783,uniprotkb:P53206
uniprotkb:P54783,uniprotkb:P54783
uniprotkb:P54783,uniprotkb:Q08926
uniprotkb:Q3E6R5,uniprotkb:P54783
uniprotkb:P54783,uniprotkb:Q6Q5K6
uniprotkb:P54785,uniprotkb:P53551
uniprotkb:P54785,uniprotkb:P54785
uniprotkb:P06197,uniprotkb:P54837
uniprotkb:P10614,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:P11076
uniprotkb:P54837,uniprotkb:P17898
uniprotkb:P54837,uniprotkb:P26570
uniprotkb:P54837,uniprotkb:P32915
uniprotkb:P54837,uniprotkb:P38084
uniprotkb:P38142,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:P38264
uniprotkb:P54837,uniprotkb:P38353
uniprotkb:P54837,uniprotkb:P38694
uniprotkb:P38819,uniprotkb:P54837
uniprotkb:P38992,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:P40350
uniprotkb:P54837,uniprotkb:P40540
uniprotkb:P40582,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:P41806
uniprotkb:P54837,uniprotkb:P53198
uniprotkb:P54837,uniprotkb:P53337
uniprotkb:P54837,uniprotkb:P54837
uniprotkb:Q02774,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:Q02896
uniprotkb:Q05359,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:Q06144
uniprotkb:Q08926,uniprotkb:P54837
uniprotkb:Q12270,uniprotkb:P54837
uniprotkb:P54837,uniprotkb:Q12450
uniprotkb:Q99287,uniprotkb:P54837
uniprotkb:P20434,uniprotkb:P54839
uniprotkb:P54858,uniprotkb:P54858
uniprotkb:P54858,uniprotkb:Q12270
uniprotkb:P17423,uniprotkb:P54861
uniprotkb:P33327,uniprotkb:P54861
uniprotkb:P41811,uniprotkb:P54861
uniprotkb:P54861,uniprotkb:P54783
uniprotkb:P54861,uniprotkb:P54858
uniprotkb:P54861,uniprotkb:P54861
uniprotkb:P54885,uniprotkb:P41811
uniprotkb:P54885,uniprotkb:P54885
uniprotkb:P02309,uniprotkb:P61830
uniprotkb:P27999,uniprotkb:P61830
uniprotkb:P32447,uniprotkb:P61830
uniprotkb:P61830,uniprotkb:P53551
uniprotkb:P61830,uniprotkb:P61830
uniprotkb:P61830,uniprotkb:Q12373
uniprotkb:P69771,uniprotkb:P39929
uniprotkb:P53843,uniprotkb:P69771
uniprotkb:P69771,uniprotkb:P69771
uniprotkb:Q07418,uniprotkb:P80667
uniprotkb:P80667,uniprotkb:Q12462
uniprotkb:Q12465,uniprotkb:Q00402
uniprotkb:Q00578,uniprotkb:P11986
uniprotkb:Q00578,uniprotkb:P16965
uniprotkb:Q00578,uniprotkb:P37012
uniprotkb:Q00578,uniprotkb:P38328
uniprotkb:Q00578,uniprotkb:P41811
uniprotkb:Q00578,uniprotkb:P54113
uniprotkb:P54783,uniprotkb:Q00578
uniprotkb:P32610,uniprotkb:Q00582
uniprotkb:Q00582,uniprotkb:P38247
uniprotkb:Q00582,uniprotkb:P39968
uniprotkb:Q00582,uniprotkb:P53191
uniprotkb:Q00582,uniprotkb:Q00582
uniprotkb:Q00582,uniprotkb:Q02205
uniprotkb:P36000,uniprotkb:Q00776
uniprotkb:Q01080,uniprotkb:Q01080
uniprotkb:P20447,uniprotkb:Q01448
uniprotkb:Q01574,uniprotkb:P80235
uniprotkb:Q01896,uniprotkb:P36027
uniprotkb:Q01896,uniprotkb:P38234
uniprotkb:Q01896,uniprotkb:Q02785
uniprotkb:Q01939,uniprotkb:P33297
uniprotkb:Q01939,uniprotkb:P33298
uniprotkb:Q01939,uniprotkb:P33299
uniprotkb:Q01939,uniprotkb:P40327
uniprotkb:Q01939,uniprotkb:P53549
uniprotkb:Q02046,uniprotkb:Q02046
uniprotkb:Q06411,uniprotkb:Q02100
uniprotkb:Q02199,uniprotkb:P14907
uniprotkb:Q02199,uniprotkb:P34077
uniprotkb:P48837,uniprotkb:Q02199
uniprotkb:Q02199,uniprotkb:Q02199
uniprotkb:Q06142,uniprotkb:Q02199
uniprotkb:Q02205,uniprotkb:P32610
uniprotkb:P38247,uniprotkb:Q02205
uniprotkb:Q02205,uniprotkb:P39968
uniprotkb:Q02205,uniprotkb:P53191
uniprotkb:Q02205,uniprotkb:P53290
uniprotkb:Q02205,uniprotkb:Q00582
uniprotkb:Q02205,uniprotkb:Q02205
uniprotkb:Q02206,uniprotkb:P40994
uniprotkb:P19807,uniprotkb:Q02256
uniprotkb:P32465,uniprotkb:Q02256
uniprotkb:P35735,uniprotkb:Q02256
uniprotkb:P38344,uniprotkb:Q02256
uniprotkb:P40582,uniprotkb:Q02256
uniprotkb:Q02256,uniprotkb:P50276
uniprotkb:Q02256,uniprotkb:P53145
uniprotkb:P53388,uniprotkb:Q02256
uniprotkb:Q02785,uniprotkb:Q02256
uniprotkb:Q02256,uniprotkb:Q12462
uniprotkb:Q02256,uniprotkb:Q12522
uniprotkb:Q02555,uniprotkb:P07278
uniprotkb:Q02574,uniprotkb:P35179
uniprotkb:Q02574,uniprotkb:Q07844
uniprotkb:Q02629,uniprotkb:P40064
uniprotkb:Q02629,uniprotkb:P40368
uniprotkb:Q02630,uniprotkb:Q02629
uniprotkb:Q02629,uniprotkb:Q06142
uniprotkb:Q02774,uniprotkb:P06775
uniprotkb:P10614,uniprotkb:Q02774
uniprotkb:P26570,uniprotkb:Q02774
uniprotkb:P35206,uniprotkb:Q02774
uniprotkb:Q02774,uniprotkb:P38084
uniprotkb:P38264,uniprotkb:Q02774
uniprotkb:Q02774,uniprotkb:P40540
uniprotkb:Q02774,uniprotkb:P53388
uniprotkb:P54837,uniprotkb:Q02774
uniprotkb:Q02774,uniprotkb:Q02774
uniprotkb:Q02774,uniprotkb:Q03697
uniprotkb:Q02774,uniprotkb:Q06144
uniprotkb:Q02775,uniprotkb:Q3E7A4
uniprotkb:P47976,uniprotkb:Q02784
uniprotkb:Q02793,uniprotkb:P16965
