Identify_A,Identify_B
P09032,P20459
P20459,P32501
P05453,P12385
P05453,P12385
P12385,P05453
P12385,P05453
P05453,P12385
P12385,P05453
P05453,P12385
P05453,P12385
P05453,P12385
P12385,P05453
P05453,P12385
P00360,P05453
P12385,P05453
P38013,P05453
P12385,P05453
P12385,P05453
P05453,P12385
P15108,P05453
P15108,P05453
P15108,P05453
P05453,P12385
P12385,P05453
P05453,P12385
P05453,P12385
P05453,P12385
P12385,P05453
P12709,P05453
P05453,P23643
P05453,P23643
Q03388,P31376
P31376,Q03433
Q03388,P31376
Q03388,P31376
P31376,Q03388
Q03388,P31376
Q03388,P31376
P31376,P80428
P31376,P80428
P80428,P31376
P31376,P38326
P31376,Q03940
Q12509,P31376
Q03940,P31376
P31376,Q12464
Q12509,P31376
Q12464,P31376
P31376,Q05471
Q12464,P31376
Q12464,P31376
Q12464,P31376
Q03940,P31376
Q03940,P31376
Q05471,P31376
Q05471,P31376
P31376,Q05471
Q05471,P31376
P39706,P43132
P38123,P39706
P29468,P36104
Q03323,P36104
P36104,P39743
P36104,P42073
P32598,P36104
P43132,P36104
P36104,P32598
P15646,P36104
P43132,P36104
P36104,P45976
P36104,Q01329
P36104,Q01329
P42841,P36104
P36104,Q03012
Q06632,P36104
P36104,Q06632
P36104,Q06224
P36104,Q06632
P35728,P36104
Q03012,P36104
P36104,Q12102
P38827,P36104
P38827,P36104
P38827,P38123
P38123,P38337
P38123,P36104
P43132,P38123
Q03323,P38123
P39706,P38123
P38123,P00358
P09547,P32591
P32591,P09547
Q12406,P09547
P09547,P32591
P09547,P32591
P09547,Q05123
P09547,P32591
P09547,P32591
P53628,P09547
P43554,P32591
P32591,Q12406
Q05123,P32591
P32591,P53628
P32591,P09547
P09959,P39678
P39678,P09959
P25302,P09959
Q12509,Q05471
P80428,Q05471
P80428,Q05471
P80428,Q05471
Q05471,Q03940
P31376,Q05471
Q05471,P53201
Q05471,P53201
P53201,Q05471
P53201,Q05471
P80428,Q05471
Q05471,P80428
Q05471,P38326
P38326,Q05471
P38326,Q05471
Q05471,Q03388
P53930,Q05471
Q03388,Q05471
Q05471,P53930
Q12464,Q05471
Q05471,Q03940
Q05471,Q12464
Q03940,Q05471
Q05471,Q12464
Q05471,Q03940
Q12464,Q05471
Q05471,Q12464
Q12464,Q05471
Q03940,Q05471
Q12464,Q05471
Q12309,Q04048
Q04048,P33334
P33334,Q04048
Q04048,P33334
P33334,Q04048
P33334,Q04048
P32523,Q04048
Q04048,P32523
Q04048,P53277
P21374,Q04048
P53277,Q04048
P53277,Q04048
P53277,Q12309
P16521,P53277
P46677,Q05021
P46677,P53040
P38129,P46677
Q05021,P46677
P38129,P46677
Q05027,P46677
P46677,Q05027
Q12030,Q03761
Q03761,P46677
P53040,Q03761
P46677,Q03761
Q03761,P50105
P38129,Q03761
Q03761,P38129
Q04226,Q03761
Q03761,P35177
P35177,Q03761
P32494,Q03761
Q03761,P53278
P11747,P50105
P11747,P50105
P46677,P11747
P11747,Q05021
P11747,Q05021
Q05027,P11747
P11747,P46677
P46677,P11747
P11747,P38129
Q12030,P11747
P11747,Q04226
P53040,P11747
P35189,P80428
P35189,P80428
P35189,P41895
P35189,P32591
Q12464,P35189
P35189,P41895
Q12464,P35189
P35189,P41896
P35189,P41895
P35189,P41895
P35189,P08518
Q12464,P35189
P41896,P35189
P35189,P20434
P08518,P35189
P08518,P35189
P32591,P35189
P35189,P16370
P41895,P35189
P35189,P41896
P41895,P35189
P35189,P04050
P35189,P16370
P35189,P08518
P35189,P08518
P35189,P16370
P35189,P08518
P08518,P35189
P41895,P35189
P20435,P35189
P04050,P35189
P35189,P20433
P41895,P35189
P04050,P35189
P20433,P35189
P35189,P08518
P04050,P35189
P35189,P08518
P41895,P35189
P35189,P41895
P35189,Q03750
P08518,P35189
P35189,P08518
P04050,P35189
P35189,P04050
P04050,P35189
P35189,P04050
P35189,P04050
P35189,P04050
P35189,P04050
P35189,P16370
P35189,P41895
P35189,P04050
P35189,Q03750
P04050,P35189
P04050,P35189
P04050,P35189
P04050,P35189
P35189,P41895
P35189,P41896
P35189,P32591
P35189,P41896
P35189,P41895
P35189,P41895
P41895,P35189
P35189,P41895
P41895,P35189
P50105,P38129
Q12297,P50105
P53040,P50105
P50105,Q12030
P11747,P50105
P50105,P38129
P53040,P50105
P38129,P50105
P50105,P38129
P38129,Q03330
P38129,P38915
P35177,P38129
P38129,Q12060
P35177,P38129
P35177,P38129
P50102,P38129
Q12297,P38129
P50105,P38129
P50105,P38129
P38129,P53040
P38129,Q03761
P38129,Q03761
Q05021,P38129
P38129,Q05027
P46677,P38129
P38129,Q04226
P50102,P53040
P53040,Q12159
Q04226,P53040
Q12159,P53040
P38915,P53040
P53040,P38129
P32494,P53040
Q12159,P53040
P38129,P53040
P38129,P53040
P53040,P35177
P53040,P35177
P50875,P53040
P53040,Q02336
Q02336,P53040
P53165,P53040
P53040,P06844
P53040,Q03330
P53040,Q12060
Q12297,Q05027
Q03761,Q05027
Q05027,Q05021
Q05027,P46677
Q05027,Q03330
P53040,Q05027
P38129,Q05027
P38129,Q05027
Q04226,Q05027
P06844,Q05027
P50105,Q05027
Q05027,P38129
P38129,Q05027
Q05027,P38129
P35177,Q05027
Q02457,P53246
Q02457,P53246
Q02457,P53246
Q02457,P53246
Q02457,P53246
Q02457,Q05934
Q05934,Q02457
Q05934,Q02457
Q02457,Q05934
Q05934,Q02457
Q02457,Q05934
P00360,P00358
P38319,P53155
P38319,Q06440
P38851,P36008
P43579,P36008
P36008,P15108
P36100,P24783
P36100,P24783
P28495,P36100
P36145,P36100
P36100,Q04779
P36145,P36100
Q04779,P36100
P36100,P36145
Q04779,P36100
P36145,P36100
P36145,P36100
Q04779,P36100
P36100,P36145
P36100,Q04119
P36145,P36100
P36145,P36100
P36100,P36145
P36100,P36145
P36145,P36100
P36145,P36100
P36145,P36100
P36145,P36100
P36100,P36145
P36145,P36100
Q03290,P06839
Q04673,Q03290
Q04673,Q03290
Q03290,P37366
Q03290,P37366
Q03290,P32776
Q12004,Q03290
Q12308,P32367
P32367,Q12415
P33339,P32367
P32496,P34111
Q02354,P34111
P34111,Q02354
P33339,P34111
Q06339,P34111
P34111,P33339
Q12415,P34111
P34111,Q12415
P34111,Q12415
P32367,P34111
P34111,Q12415
Q06339,P34111
P33339,P34111
P32367,P34111
P32367,P34111
P34111,P32367
P34111,Q06339
P32367,P34111
P32367,P34111
P34111,Q06339
P33339,P34111
P34111,P32367
P34111,P32367
P34111,P32367
Q06339,P34111
P34111,P32367
P34111,Q06339
Q12415,P33339
P33339,Q12415
P32367,P33339
P33339,P32367
P33339,Q06339
Q06339,P32367
Q06339,P32367
Q12308,Q06339
Q06339,Q12415
Q12415,P34111
Q12415,P33339
Q12415,P34111
P33339,Q12415
P32367,Q12415
Q12415,P34111
P34111,Q12415
P32367,Q12415
Q12415,Q06339
P32367,Q12415
Q12415,Q06339
P33339,Q12415
Q12415,P33339
Q12415,P32367
Q12415,P34111
Q12415,P32367
Q12415,P33339
Q06339,Q12415
Q12415,P34111
P53982,P14306
P53982,P14306
P14306,P53982
P08468,P14306
P47183,P53252
P47183,P53252
Q06410,P47183
P40040,Q05022
P32337,P40040
P40040,P25293
P40040,P15646
P40040,P40513
Q08231,P02994
Q08231,P02994
O13539,P17629
O13539,P17629
P17629,O13539
P17629,O13539
O13539,P17629
P53552,O13539
O13539,P53552
P53552,O13539
P53552,O13539
P53552,O13539
O13539,P33441
O13539,P33441
P46944,P04801
P46944,P04801
P40460,Q04477
P40014,P40460
P40460,P33895
P33895,P40460
P40460,P33895
P40460,P33895
P10081,P10081
P10081,P10081
Q12481,P10081
Q12481,P10081
P10081,P10081
P10081,P10081
Q12481,P10081
Q12481,P10081
P10081,Q12481
P10081,Q12481
P10081,P10081
P10081,P10081
P10081,P10081
P10081,P10081
P10081,P10081
P10081,P10081
P10081,P10081
P10081,Q12481
P10081,P10081
P10081,P10081
P10081,P10081
P10081,P10081
Q04067,P06103
Q04067,P38249
Q04067,P06103
Q04067,P38249
P38249,Q04067
P38249,Q04067
Q04067,P06103
Q04067,P38249
P06103,Q04067
P06103,Q04067
Q04067,P06103
P06103,Q04067
Q04067,P06103
P38249,Q04067
P06103,Q04067
Q04067,P06103
Q04067,P06103
P06103,Q04067
Q04067,P06103
Q04067,P40217
Q04067,P40217
P40217,Q04067
P32497,Q04067
P32497,Q04067
P32497,Q04067
Q04067,P32497
Q04067,P32497
P32497,Q04067
P39935,P10081
P39935,P07260
P39935,P07260
P10081,P39935
P39936,P10081
P39936,P15646
P38431,P38249
P38431,P38249
P38249,P38431
P38249,P38431
P38249,P38431
P38431,P38249
P38431,P38249
P38431,P38249
P06103,P38431
P38431,P38249
P06103,P38431
P38431,P32497
P32497,P38431
P06103,P38431
P38431,P06103
P38431,P06103
P38431,P32497
P06103,P38431
P06103,P38431
P40217,P38431
P38431,P32497
P06103,P38431
P32497,P38431
P20459,P38431
P32481,P38431
P32497,P38431
P32481,P38431
P32497,P38431
P32497,P38431
P20459,P38431
P38431,P32481
P38431,P32481
Q12218,P04786
Q12218,P53303
P53303,Q12218
Q04659,P53840
P53840,Q04659
P53840,P00358
P19524,Q03280
P19524,Q03280
Q03280,P32492
P15108,Q03280
Q03280,P23201
Q03280,P23201
Q03280,P23201
Q03280,P19524
Q03280,P19524
Q03280,P19524
P19524,Q03280
Q03280,P32527
Q03280,P16521
P04786,P38626
P04786,P38626
P38144,P04786
P38144,P04786
P04786,P38144
P04786,P32558
P32558,P04786
P32558,P04786
Q12159,P06786
Q12159,P06786
P06786,Q12159
Q12159,P06786
P06786,Q04636
P32558,P06786
P32558,P06786
P06786,Q08162
P06786,Q08162
P06786,P53859
P15790,P06786
P32558,P06786
P31383,P53289
P31383,P53289
P38903,P31383
P31383,P38903
Q12461,P31383
P50111,P31383
P23595,P31383
P23594,P31383
P31383,P23595
P23594,P31383
P31383,P23594
P31383,P23594
P23594,P31383
P23594,P31383
P23594,P31383
P31383,P23594
Q00362,P31383
Q00362,P31383
Q00362,P31383
Q00362,P31383
Q00362,P31383
Q00362,P31383
Q00362,P31383
P31383,Q00362
Q00362,P31383
P31383,Q00362
Q00362,P31383
P38427,Q00764
P38427,Q00764
Q00764,P38427
Q00764,P38427
P38426,Q00764
Q00764,P38427
Q00764,P31688
Q00764,P38427
Q00764,P38427
Q00764,Q05791
P38426,Q00764
Q00764,P38427
Q00764,P31688
Q00764,P31688
Q00764,P38427
P38427,Q00764
Q00764,P31688
P31688,Q00764
Q00764,P31688
P31688,Q00764
Q00764,P38426
P38427,Q00764
P31688,Q00764
P31688,Q00764
P38427,Q00764
P31688,Q00764
P31688,Q00764
Q00764,P38427
Q00764,P38427
P38427,Q00764
P38427,Q00764
Q00764,P38427
P38427,Q00764
Q00764,P31688
P38427,Q00764
Q00764,P38427
P31688,Q00764
Q00764,P17709
P17709,Q00764
P40150,Q00764
Q00764,Q05791
Q05791,Q00764
Q00764,P31688
P31688,P38426
P38426,Q00764
P47047,P48561
Q05022,P48561
P15565,P40032
P15565,P40032
P15565,Q06704
P43601,P38793
P38793,P43601
P38793,P24583
P38793,P34110
P24583,P38793
Q03774,Q12009
Q12009,Q03774
P00899,P00937
P38816,P29509
P38816,P29509
P46944,Q03337
Q03337,Q99394
Q03784,Q03337
Q03337,P37898
P37898,Q03337
P37898,Q03337
P22803,P40433
P38427,P31688
P31688,P38427
P31688,P38427
P38427,P38426
P31688,P38427
Q00764,P38427
Q07381,Q12159
Q12159,Q07381
Q07381,P02365
Q12159,Q06672
P39939,Q06672
Q06672,P39939
P38863,P53378
P20049,P24583
P20049,P40150
P36421,Q03201
P36421,Q07825
Q04120,P36421
P36421,P42847
Q03799,P36421
P53852,P36421
P36421,P53852
P38197,P36421
P33330,P22515
P22515,P33330
P33330,P22515
P38991,P22515
Q04033,P22515
Q04033,P22515
Q04033,P22515
P22515,P36161
P22515,P38121
P36161,P22515
Q04033,P22515
P22515,P33330
P22515,P33330
P33330,P22515
P22515,P33330
P22515,Q04033
Q06624,P52488
Q06624,P52488
Q06624,P52488
Q06624,P52488
P52488,Q06624
Q06624,P52488
Q06624,P52488
P52488,Q06624
P52488,Q06624
P52488,Q06624
Q06624,P52488
Q06624,P52488
P52490,P53152
Q06685,P28263
P28263,Q06685
P25037,P40850
P24384,P25037
P25037,P24384
P25037,P24384
P53874,P11978
P53874,P53254
P53254,P53874
P53254,P53874
P53874,P53254
P53874,P36009
P36009,P53874
P36009,P53874
P19454,P53874
P53874,P19454
P36009,P53874
P53874,P36009
P38187,Q99247
Q99247,P38187
Q99247,P38187
Q99247,P38187
P50101,P38237
P38237,P04786
P50101,P38237
P50101,P38237
P38237,P50101
P50101,P38237
P38237,P50101
P50101,P46674
P50101,P46674
P50101,Q12460
P24276,P50101
P21954,P50101
Q06673,P50101
P50101,Q06673
P50101,Q06673
Q06673,P50101
P50101,Q06673
P50101,Q06673
Q06673,P50101
P50101,Q06673
P50101,Q06673
Q06673,P50101
Q06673,P50101
P50101,Q06673
Q06673,P50101
P50101,Q06673
Q06673,P50101
Q06673,P50101
P50101,Q06673
P38237,P50101
Q06673,P50101
Q06673,P50101
P50101,Q06673
P39940,Q01476
P50101,P33751
P39940,Q01476
P39940,Q01476
Q01476,P39940
Q12242,Q01476
Q12242,Q01476
Q01476,Q12242
P39940,Q01476
Q01476,Q12242
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q12242,Q01476
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q12242,Q01476
Q01476,Q12242
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q01476,Q12242
Q01476,Q12242
Q12242,Q01476
Q01476,Q12242
Q12242,Q01476
Q12242,Q01476
Q01476,Q12242
Q01476,Q12242
Q01476,Q12242
Q12242,Q01476
P53741,Q01477
Q12242,Q01476
P32496,P43593
Q12377,P43593
Q01477,P53741
Q01476,P43593
P43593,P38764
P43593,P33297
P38764,P43593
P39743,P43593
P43593,P33297
P43593,P38764
P38764,P43593
P53549,P43593
P43593,P33297
P43593,P33298
P38764,P43593
P38764,P43593
O13563,P43593
P43593,P40327
P40327,P43593
P43593,P33297
P38764,P43593
Q06103,P43593
Q12377,P43593
P43593,Q04062
P32496,P43593
P43593,P38764
P43593,P40327
P43593,P38886
P40016,P43593
P43588,P43593
Q06103,P43593
P38886,P43593
P40016,P43593
P43593,P43588
P43588,P43593
P43593,P32496
P53549,P43593
Q04062,P43593
Q04062,P43593
P43593,P53549
O13563,P43593
P46944,P43593
P43593,P38764
P43593,Q12250
P43593,P38764
P43593,Q08723
P43593,P40016
P43593,Q12250
P43593,P33297
Q04062,P43593
P33298,P43593
P43593,P32565
P43593,P40016
Q08723,P43593
P33299,P43593
P53549,P43593
P43593,P40016
P43593,P33298
P43593,Q12377
P43593,P53549
P40016,P43593
Q08723,P43593
P43593,P32565
P33297,P43593
P43593,P33297
P33299,P43593
P33298,P43593
P33297,P43593
P33299,P43593
P53549,P43593
P43593,P33299
P43593,P33299
P43593,P53549
P33299,P43593
P43593,P32565
Q01939,P43593
Q08723,P43593
P43593,Q06103
P43593,Q12250
P43593,P33297
P43593,Q01939
P43593,Q12377
Q06103,P43593
P43593,Q01939
P43593,P32565
P43593,Q12250
Q01939,P43593
P43593,Q12250
P43593,Q06103
Q08723,P43593
P33297,P43593
P33298,P43593
P32565,P43593
Q01939,P43593
P43593,P32565
P43593,P33297
P33298,P43593
P40327,P43593
Q04062,P43593
P43593,Q12250
P43593,P33298
Q12377,P43593
P33298,P43593
P43593,P40327
P43593,P40327
P53549,P43593
P35169,P43593
P43593,P35169
P43593,P35169
P43593,P35169
P43593,P35169
P43593,P35169
P43593,P35169
P43593,P35169
P35169,P43593
P43593,P35169
P35169,P43593
P35169,P43593
P35169,P43593
P35169,P43593
Q06440,P43593
P35169,P43593
P43593,Q12476
P43593,Q12159
P43593,P28495
P43593,Q12159
P43593,Q12159
Q12159,P43593
P43593,Q12159
P43593,Q12159
P43593,Q12159
Q12476,P43593
P43593,Q12159
P43593,Q12159
P43593,Q12159
Q12159,P43593
Q12060,P50102
P50102,P35177
P35177,P50102
P50102,Q03330
P32494,P50102
P38915,P50102
P15790,P30656
P23639,P30656
P30656,P22141
P21242,P30656
P30656,P23639
P30656,P23638
P21242,P30656
P30656,P32379
P32379,P30656
P30656,P32379
P30656,P22141
P30656,P23639
P30656,P23724
P25451,P30656
P30656,P25451
P40302,P30656
P30656,P38624
P30656,P40302
P30656,P40303
P30656,P23724
P30656,P23638
P30656,P21242
P30656,P40303
P40303,P30656
P30656,P38624
P21242,P30656
P30657,P30656
P25451,P30656
P30657,P30656
P40302,P30656
P30656,P23639
P40303,P30657
P22141,P30657
P30657,P23638
P40302,P30657
P30657,P21243
P30657,P32379
P30657,P21242
P30657,P38624
P30657,P21243
P22141,P30657
P30657,P25043
P23724,P30657
P23724,P30657
P21242,P30657
P32379,P30657
P30657,P40303
P30657,P38624
P30657,P23639
P25043,P30657
P30657,P23639
P30657,P30656
P30657,P40302
P25451,P30657
P30656,P30657
P25451,P30657
P30657,P23638
P40303,P21242
P40303,P27895
P40303,P22141
P40485,P40303
P21242,P40303
P40303,P21243
P21243,P40303
P40303,P23638
P40303,P30657
P40303,P25451
P23638,P40303
P40303,P38624
P40303,P23639
P40303,P30657
P40303,P23724
P40303,P23724
P32379,P40303
P40303,P32379
P22141,P40303
P23639,P40303
P40302,P40303
P23724,P40303
P30657,P23724
P40302,P23724
P23639,P23724
P21242,P23724
P23724,P21243
P30656,P23724
P23638,P23724
P32379,P23724
P23724,P38624
P23639,P30656
P23639,P23724
P41913,P23639
P23639,P38624
P23639,P40303
P41913,P23639
P23724,P23639
P25451,P23639
P23639,P40302
P23639,P38624
P23639,P30657
P40302,P23639
P21243,P23639
P38624,P23639
P32379,P23639
P23639,P21243
P23639,P21243
P23639,P21242
P23639,P25451
P23639,P21243
P23639,P25451
P23639,P22141
P30657,P23639
P23639,P22141
P40303,P23639
P32379,P23639
P23639,P23638
P25043,P23639
P23724,P23639
P23639,P40303
P23638,P23639
P23639,P21242
P23639,P40302
P30656,P23639
P23639,P32379
P23639,P40302
P23639,P23724
P23638,P23639
P23639,P30656
P23639,P32379
P23639,P23638
P23639,P21242
P38624,P23639
P23639,P22141
P23639,P30657
P23638,P40303
P23639,P30657
P40485,P23638
P21242,P23638
P38624,P23638
P23638,P23639
P36151,P23638
P23638,Q02455
P25043,P23638
P53243,P23638
P23638,P23724
P23638,P30656
P23638,P21242
P23638,P43577
P23638,P40303
P22141,P23638
P23638,P21243
P23638,P32379
P21243,P23638
P21242,P23638
P23638,P40303
P23638,P38624
P23638,P27895
P23638,P30656
P23638,P22141
P23638,P40302
P23724,P23638
P32379,P23638
P23638,P32379
P23638,P30657
P40302,P23638
P23638,P30657
P40302,P23638
P32634,P23638
P23638,P30657
P23638,P23639
P23638,P22141
P46971,P23638
P25451,P23638
P10363,Q12263
P10363,P38144
P13382,P10363
P10363,P25293
P40494,P34730
P10363,Q12159
P25646,P54885
P27801,P54885
P25646,P54885
P32263,P25293
Q12417,Q07350
P40513,P32263
Q07350,P49955
P39015,Q07350
P28004,Q07350
Q07350,P19736
Q07350,P53277
Q07350,P19736
Q07350,P32524
P32524,Q07350
Q03973,Q07350
Q12159,Q07350
Q07350,P43321
Q07350,P46947
P25337,Q07350
P40018,Q07350
Q07350,Q02554
Q06217,Q07350
Q07350,Q03375
Q07350,Q04693
P43321,Q07350
Q02260,Q07350
P40018,Q07350
P53252,P15938
P20053,P20095
P20095,P49704
P20095,P54999
P20095,P33334
P20095,P33334
P54999,P20095
Q12330,P20095
P20095,P19735
Q12330,P20095
P49704,P20095
P20095,Q03338
Q06406,P20095
P32524,Q02554
P39992,P32524
P32524,P39992
Q04693,P32524
P19736,P32524
P32524,Q07350
P49960,Q06406
P49960,P38203
P47093,P49960
P39743,P23394
P49704,P32639
P19735,P49704
P49704,Q06406
P49704,P33334
P49704,P53905
P40204,P49704
P49704,P20053
P49704,P43321
Q12420,P49704
P49704,P54999
P49704,P36048
P49704,Q12330
Q00723,P38282
Q12368,Q00723
P33203,P39682
P39682,P43321
P39682,P32605
P54999,P39682
P39682,Q00916
P53207,P39682
P20053,Q12499
P20053,P53276
P20053,Q12481
P39990,P20053
P15646,P20053
P28007,P20053
P20053,Q06506
P20053,Q08492
Q12460,P20053
Q01080,P20053
P20053,Q12136
P20053,Q02931
P47083,P20053
P33399,P20053
P33203,Q00916
Q00539,P33203
P33203,P53207
Q06217,P33203
P33203,P32605
Q07508,P33203
P33203,Q06217
P32605,P33203
P33203,P40018
P33203,P32605
P33203,Q06217
P33203,P43321
P32605,P33203
Q05900,P33203
Q00916,P33203
P33203,Q02260
P53207,P33203
P33203,P54999
P33203,Q05900
Q06217,P33203
Q12330,P33203
P43321,P33203
P33203,Q03782
P53207,P33203
Q02260,P33203
Q06217,P33203
Q00916,P33203
P33203,P53207
P39682,P33203
Q02260,P33203
P33203,P39682
Q03776,P53207
P33203,Q02260
Q03776,Q03782
P32605,Q03776
Q00916,Q03776
P33203,Q03776
P39682,Q03776
P53131,P39015
P53632,P53131
P53131,P36118
P53131,Q12159
Q12159,P53131
P53131,P53866
Q06411,P53131
P53131,P53866
P15646,P53131
P53131,P42846
P52868,P53131
P53131,P52868
P40018,P19735
P33334,Q02260
Q12420,P33334
P38852,P33334
P43321,P33334
P33334,P40018
P36048,P33334
P33334,Q12330
Q03338,P33334
P33334,P14736
P54999,P33334
P33334,Q06217
P33334,P32357
P32639,P33334
P06103,P20459
P06103,P32911
P32911,P06103
P20459,P06103
P06103,P32911
P06103,P32911
P32911,P06103
P06103,Q04067
P40217,P06103
P40217,P06103
P40217,P06103
P38431,P06103
P06103,P38431
P06103,Q04067
P06103,Q04067
P40217,P06103
P38431,P06103
P06103,Q04067
P40217,P06103
P38431,P06103
Q04067,P06103
P06103,Q04067
P06103,P40217
